Nodo	Centralità	Distanza Media
6525	0.019189	52.112875
2066	0.019185	52.123645
16634	0.019185	52.124136
17685	0.019184	52.127058
2933	0.019178	52.143945
10681	0.019174	52.154805
776	0.019173	52.157230
19938	0.019169	52.167509
812	0.019166	52.175132
13993	0.019165	52.179325
24679	0.019163	52.184487
16040	0.019155	52.206372
2547	0.019146	52.228910
8813	0.019146	52.231534
12151	0.019145	52.232320
27	0.019143	52.237348
1404	0.019143	52.238155
659	0.019140	52.247899
4637	0.019139	52.250570
3378	0.019127	52.282409
240	0.019126	52.284166
13835	0.019125	52.287866
24634	0.019125	52.288043
92	0.019124	52.289117
8712	0.019118	52.305581
4248	0.019116	52.311918
2718	0.019115	52.315919
18550	0.019113	52.321003
12693	0.019111	52.325527
15532	0.019110	52.328833
32	0.019103	52.348116
18094	0.019081	52.409441
4588	0.019079	52.414625
12595	0.019077	52.418445
1592	0.019068	52.443750
14664	0.019064	52.453700
3167	0.019064	52.455539
15080	0.019063	52.458301
5646	0.019062	52.461408
8925	0.019047	52.500670
2847	0.019043	52.511751
3693	0.019042	52.516146
3945	0.019027	52.555722
22250	0.019026	52.558628
15864	0.019022	52.572084
1113	0.019021	52.574319
37	0.019020	52.575656
12685	0.019017	52.585040
7906	0.019013	52.595245
9	0.019005	52.617351
24304	0.019005	52.619006
18726	0.019000	52.631491
880	0.018998	52.635823
910	0.018996	52.641445
18942	0.018996	52.641560
1742	0.018996	52.643094
24480	0.018995	52.644488
4579	0.018995	52.644531
18227	0.018994	52.647940
11413	0.018994	52.648042
106	0.018994	52.649463
3163	0.018989	52.661347
6516	0.018988	52.664392
2157	0.018985	52.672393
128	0.018985	52.672521
1907	0.018974	52.704276
14077	0.018974	52.704657
895	0.018972	52.708789
15056	0.018971	52.713417
10297	0.018964	52.731400
65	0.018964	52.732573
15757	0.018961	52.739108
10183	0.018961	52.739556
2310	0.018954	52.759531
8033	0.018949	52.773935
288	0.018947	52.779498
395	0.018944	52.786883
176	0.018935	52.813417
3690	0.018933	52.818964
4684	0.018924	52.842763
4794	0.018921	52.851525
4940	0.018917	52.863565
15712	0.018916	52.864148
11871	0.018909	52.885179
6478	0.018907	52.890498
601	0.018902	52.904783
3864	0.018891	52.934163
11813	0.018891	52.935420
10013	0.018886	52.948366
730	0.018883	52.958304
2301	0.018878	52.970735
2	0.018872	52.987158
4160	0.018872	52.989804
456	0.018871	52.992122
22141	0.018865	53.009475
258	0.018864	53.010508
253	0.018858	53.027877
103	0.018856	53.033672
17398	0.018855	53.036717
339	0.018854	53.040523
10225	0.018847	53.059325
20764	0.018844	53.067478
2248	0.018843	53.069723
2792	0.018837	53.087580
18506	0.018834	53.095788
1215	0.018834	53.096550
3188	0.018832	53.099773
6851	0.018832	53.101679
17800	0.018825	53.120838
36	0.018825	53.121314
15	0.018810	53.164264
34	0.018803	53.181632
64	0.018800	53.192527
545	0.018798	53.198006
20838	0.018797	53.200845
20723	0.018793	53.210918
113	0.018788	53.226079
17440	0.018785	53.233424
4222	0.018784	53.235384
19183	0.018784	53.236867
4006	0.018783	53.239990
3251	0.018781	53.244054
15492	0.018780	53.247359
193	0.018777	53.256573
657	0.018777	53.256903
10969	0.018775	53.261096
19647	0.018770	53.275331
12280	0.018770	53.275657
367	0.018770	53.277476
5681	0.018763	53.296550
1362	0.018761	53.302274
2429	0.018758	53.310559
1636	0.018755	53.318708
10571	0.018755	53.319026
5142	0.018750	53.331990
7204	0.018749	53.335985
984	0.018741	53.359951
10826	0.018737	53.369854
14566	0.018731	53.388791
270	0.018731	53.388806
13228	0.018728	53.394749
12336	0.018728	53.395788
93	0.018725	53.404635
5716	0.018723	53.409629
8243	0.018723	53.410964
5713	0.018722	53.413452
24828	0.018718	53.424866
319	0.018716	53.429098
6927	0.018712	53.440725
24877	0.018711	53.444752
5735	0.018708	53.453415
964	0.018707	53.456173
17568	0.018705	53.461590
1620	0.018701	53.473709
1838	0.018699	53.477745
6215	0.018697	53.483231
16186	0.018688	53.511427
144	0.018687	53.514484
17887	0.018686	53.516685
8844	0.018684	53.522707
846	0.018681	53.531708
12420	0.018676	53.544241
11900	0.018668	53.567497
7668	0.018664	53.578353
148	0.018664	53.580158
8324	0.018663	53.581487
1378	0.018663	53.581759
1247	0.018662	53.585516
2540	0.018661	53.586570
10376	0.018658	53.595953
947	0.018657	53.599973
20180	0.018656	53.603382
16712	0.018652	53.614889
7370	0.018651	53.615341
6467	0.018651	53.617705
417	0.018649	53.622189
558	0.018649	53.622816
771	0.018644	53.635864
1015	0.018642	53.641679
18781	0.018640	53.648327
275	0.018639	53.649829
2507	0.018638	53.652792
10131	0.018638	53.655094
12187	0.018637	53.655601
948	0.018631	53.674348
1068	0.018629	53.678947
17397	0.018627	53.685099
409	0.018627	53.686781
174	0.018619	53.709867
739	0.018616	53.716636
6129	0.018615	53.719409
342	0.018614	53.721682
16952	0.018608	53.738969
325	0.018607	53.742806
374	0.018601	53.760673
1816	0.018601	53.761362
17136	0.018600	53.764085
5351	0.018597	53.771997
5689	0.018596	53.776245
17933	0.018594	53.781297
1036	0.018590	53.791518
5909	0.018589	53.795315
8997	0.018588	53.797096
9272	0.018585	53.808238
13247	0.018583	53.812504
600	0.018580	53.822181
1023	0.018578	53.826313
3824	0.018574	53.837780
18574	0.018574	53.838952
61	0.018574	53.839230
14884	0.018573	53.842307
1658	0.018564	53.866771
45	0.018559	53.881030
5181	0.018557	53.887102
23226	0.018557	53.888231
3679	0.018549	53.912089
18490	0.018547	53.915856
4880	0.018545	53.922762
8897	0.018545	53.923404
4566	0.018541	53.933075
18341	0.018541	53.933940
10052	0.018541	53.935917
2000	0.018539	53.940744
292	0.018537	53.946560
73	0.018534	53.956228
2848	0.018533	53.958893
85	0.018531	53.963318
300	0.018528	53.972304
12292	0.018527	53.975554
5457	0.018524	53.984291
1722	0.018523	53.987789
6328	0.018523	53.988328
10753	0.018522	53.990973
4869	0.018521	53.992958
3518	0.018514	54.012745
1819	0.018514	54.014342
19934	0.018512	54.018153
4000	0.018509	54.026767
2624	0.018508	54.030426
12644	0.018508	54.030719
2196	0.018504	54.042285
20698	0.018499	54.055956
1336	0.018496	54.066354
19849	0.018490	54.084675
14982	0.018489	54.086539
8357	0.018488	54.089814
2104	0.018486	54.094200
330	0.018484	54.099747
2636	0.018483	54.104291
2958	0.018481	54.109272
29	0.018477	54.120527
1453	0.018474	54.129761
182	0.018473	54.132320
9619	0.018470	54.142143
41	0.018468	54.147742
101	0.018466	54.153066
13724	0.018459	54.175418
12620	0.018458	54.176669
3570	0.018456	54.183888
5638	0.018454	54.188435
6089	0.018453	54.190924
1625	0.018453	54.192436
2714	0.018452	54.194603
3818	0.018445	54.214893
12601	0.018445	54.215839
16212	0.018440	54.230915
3	0.018437	54.237378
437	0.018436	54.240235
13183	0.018434	54.248765
209	0.018433	54.250658
7412	0.018427	54.268438
4644	0.018420	54.289050
559	0.018416	54.300228
215	0.018414	54.307509
12496	0.018412	54.313070
23789	0.018408	54.324451
11480	0.018407	54.327465
10860	0.018407	54.328118
7885	0.018405	54.331682
246	0.018402	54.343337
1755	0.018401	54.344467
15770	0.018400	54.347829
830	0.018395	54.363263
14344	0.018394	54.364247
117	0.018390	54.375934
3471	0.018390	54.376967
3722	0.018389	54.379750
1060	0.018383	54.399087
14	0.018380	54.407809
1150	0.018379	54.408619
17928	0.018378	54.412229
7248	0.018373	54.427548
401	0.018370	54.437456
26	0.018365	54.452174
6522	0.018362	54.460058
5763	0.018360	54.466282
23674	0.018360	54.466793
435	0.018358	54.472908
16048	0.018351	54.492243
21729	0.018350	54.495825
18950	0.018348	54.502410
31	0.018348	54.502844
16474	0.018348	54.502864
3742	0.018345	54.510247
466	0.018344	54.512280
18273	0.018343	54.515357
1303	0.018342	54.519768
6725	0.018341	54.522110
11008	0.018341	54.522238
24124	0.018339	54.528599
15741	0.018337	54.534062
19875	0.018337	54.535071
1426	0.018336	54.538915
135	0.018332	54.550325
1504	0.018330	54.556068
2120	0.018329	54.557620
737	0.018329	54.559787
886	0.018325	54.569878
1915	0.018324	54.572289
18655	0.018320	54.585062
3786	0.018317	54.594744
14428	0.018312	54.609503
189	0.018312	54.609549
1925	0.018309	54.616998
14551	0.018307	54.623061
13061	0.018307	54.624298
1486	0.018305	54.630660
2778	0.018304	54.631394
1223	0.018298	54.650312
8165	0.018296	54.655388
944	0.018296	54.655397
8073	0.018296	54.657900
22898	0.018287	54.684761
9474	0.018286	54.685866
6249	0.018286	54.686089
4838	0.018284	54.692293
1499	0.018282	54.699685
7964	0.018282	54.699775
11870	0.018281	54.702679
5820	0.018280	54.705609
3442	0.018276	54.716233
1357	0.018272	54.727790
8171	0.018271	54.730934
4232	0.018271	54.732632
9088	0.018270	54.735269
3021	0.018266	54.746269
7699	0.018264	54.752608
1676	0.018259	54.768390
792	0.018258	54.769936
33	0.018256	54.776344
17239	0.018253	54.784434
110	0.018252	54.789862
63	0.018250	54.793936
2557	0.018250	54.794930
1153	0.018246	54.806859
1436	0.018246	54.807251
9378	0.018246	54.807462
23554	0.018244	54.813093
6256	0.018242	54.819027
13476	0.018242	54.819038
7372	0.018241	54.820988
8504	0.018240	54.823178
21390	0.018240	54.825545
11504	0.018238	54.829653
21262	0.018236	54.836661
6622	0.018236	54.836971
22964	0.018235	54.839766
13593	0.018229	54.856925
884	0.018228	54.861956
8121	0.018221	54.880988
15734	0.018220	54.883512
807	0.018220	54.884029
6037	0.018220	54.884379
7563	0.018220	54.886135
278	0.018219	54.886866
23143	0.018219	54.887191
12109	0.018218	54.890001
1180	0.018218	54.891805
1675	0.018216	54.897569
17454	0.018215	54.898805
10812	0.018214	54.901583
18711	0.018214	54.901772
80	0.018212	54.910037
282	0.018211	54.912880
5154	0.018208	54.920259
23068	0.018208	54.921830
3253	0.018206	54.927268
16960	0.018201	54.941476
15714	0.018198	54.951384
500	0.018198	54.952255
9398	0.018197	54.953048
1166	0.018197	54.955516
15917	0.018197	54.955528
960	0.018193	54.965733
9642	0.018192	54.970673
12285	0.018190	54.975231
6243	0.018189	54.977427
19743	0.018188	54.980963
8142	0.018188	54.982544
478	0.018187	54.983434
7001	0.018187	54.984707
13364	0.018184	54.993003
4524	0.018181	55.002534
9239	0.018181	55.003127
7046	0.018181	55.003672
1787	0.018178	55.011260
9210	0.018177	55.013402
8199	0.018174	55.022977
173	0.018171	55.033209
19407	0.018170	55.035502
463	0.018170	55.036984
23376	0.018168	55.041713
7160	0.018168	55.042595
15122	0.018162	55.060886
15599	0.018161	55.063525
317	0.018158	55.070777
7415	0.018157	55.074151
7809	0.018157	55.074806
24952	0.018157	55.074958
3273	0.018156	55.078434
2187	0.018154	55.082959
3466	0.018154	55.085033
9134	0.018150	55.096401
347	0.018147	55.105308
313	0.018147	55.106654
1754	0.018146	55.110021
316	0.018145	55.110367
6633	0.018144	55.113938
3134	0.018143	55.118438
3973	0.018142	55.119998
14670	0.018141	55.124665
67	0.018134	55.143845
199	0.018134	55.144628
4602	0.018131	55.153611
2523	0.018129	55.159926
5312	0.018128	55.162528
1502	0.018124	55.173994
2974	0.018123	55.177824
1051	0.018123	55.178516
14345	0.018121	55.183588
16803	0.018115	55.202001
23573	0.018112	55.210574
23392	0.018112	55.211027
10742	0.018112	55.213218
2884	0.018111	55.216265
145	0.018110	55.217052
5647	0.018105	55.232350
22618	0.018105	55.233934
17146	0.018105	55.234045
17350	0.018104	55.235634
5054	0.018104	55.235757
481	0.018103	55.238227
11476	0.018103	55.240913
5410	0.018102	55.241071
17332	0.018102	55.242724
1082	0.018101	55.244337
2514	0.018101	55.246028
62	0.018101	55.246332
22429	0.018099	55.251538
10231	0.018098	55.254166
18799	0.018097	55.257041
725	0.018097	55.258218
3444	0.018094	55.267229
9558	0.018093	55.269116
10444	0.018090	55.278430
225	0.018090	55.280482
1170	0.018089	55.281411
11744	0.018087	55.289015
7922	0.018087	55.289216
15550	0.018086	55.290473
4734	0.018086	55.292708
17034	0.018085	55.293142
4928	0.018083	55.299363
12755	0.018082	55.305076
6798	0.018081	55.306322
6836	0.018081	55.307870
304	0.018080	55.309185
3377	0.018075	55.325011
9689	0.018067	55.351045
12046	0.018061	55.366613
23587	0.018058	55.376926
21764	0.018055	55.385746
20997	0.018052	55.394117
3409	0.018050	55.401427
310	0.018048	55.407093
3323	0.018048	55.407564
22226	0.018046	55.414717
112	0.018043	55.424590
2914	0.018042	55.424881
4654	0.018039	55.434164
1008	0.018037	55.441212
21804	0.018036	55.445528
2183	0.018033	55.454644
18241	0.018033	55.454691
3252	0.018031	55.459327
3139	0.018028	55.469138
4204	0.018027	55.473396
5547	0.018026	55.475236
18437	0.018026	55.475745
2670	0.018025	55.479717
23969	0.018025	55.479784
137	0.018023	55.483265
10418	0.018023	55.485726
124	0.018021	55.489795
6361	0.018021	55.491970
17693	0.018016	55.505850
13816	0.018014	55.511039
18138	0.018014	55.511924
4110	0.018014	55.513384
4646	0.018012	55.519178
157	0.018012	55.519273
8503	0.018012	55.519704
470	0.018011	55.521344
8511	0.018011	55.521674
3707	0.018010	55.523732
11525	0.018010	55.524182
133	0.018006	55.536419
4863	0.018006	55.537283
43	0.018005	55.539345
18180	0.018005	55.540042
18262	0.018003	55.545187
17303	0.018000	55.556299
7107	0.018000	55.556728
11802	0.017998	55.561679
6171	0.017996	55.566705
237	0.017992	55.581378
19350	0.017992	55.581606
2960	0.017986	55.599000
4620	0.017982	55.610933
2292	0.017978	55.624228
14486	0.017976	55.628781
10660	0.017972	55.640644
2257	0.017969	55.652684
19400	0.017967	55.657153
9292	0.017966	55.660068
674	0.017964	55.667171
1305	0.017962	55.671777
7454	0.017962	55.672164
2210	0.017962	55.673053
2509	0.017962	55.673723
10973	0.017961	55.676388
12405	0.017960	55.680807
130	0.017959	55.682926
1652	0.017957	55.688827
15219	0.017955	55.693616
2841	0.017954	55.696527
134	0.017953	55.702083
665	0.017952	55.704290
14812	0.017951	55.707261
18086	0.017949	55.713395
2801	0.017947	55.719299
3353	0.017946	55.723501
10918	0.017943	55.733545
22967	0.017942	55.735399
2121	0.017941	55.737434
22492	0.017940	55.742267
24540	0.017939	55.744624
9176	0.017938	55.748953
21374	0.017937	55.752085
5263	0.017934	55.758560
9138	0.017933	55.762361
13676	0.017932	55.764802
14142	0.017931	55.767806
17096	0.017927	55.782148
4808	0.017925	55.787430
138	0.017925	55.788395
389	0.017922	55.797954
13035	0.017922	55.798468
2473	0.017920	55.803895
8528	0.017915	55.819929
74	0.017913	55.826583
1691	0.017909	55.836498
23762	0.017907	55.844142
571	0.017906	55.847037
840	0.017905	55.849972
49	0.017902	55.860523
6914	0.017901	55.862262
7525	0.017901	55.863939
4015	0.017899	55.869758
108	0.017899	55.869883
13630	0.017895	55.880915
1760	0.017895	55.881824
7364	0.017894	55.884323
2472	0.017893	55.886468
326	0.017892	55.892216
5456	0.017890	55.897645
4704	0.017889	55.898943
298	0.017887	55.906235
3713	0.017887	55.906600
17165	0.017887	55.906833
21099	0.017886	55.911073
2564	0.017884	55.916644
12225	0.017883	55.917707
8541	0.017883	55.919634
8145	0.017883	55.920509
6907	0.017882	55.921159
47	0.017874	55.947459
3624	0.017872	55.953875
7338	0.017871	55.955117
13888	0.017871	55.956710
2319	0.017871	55.957085
1290	0.017871	55.957377
4718	0.017868	55.966934
12641	0.017865	55.976243
5849	0.017864	55.979498
6670	0.017864	55.980029
268	0.017859	55.995217
17926	0.017858	55.996358
20097	0.017857	55.999702
53	0.017856	56.004116
10286	0.017854	56.010497
790	0.017854	56.011049
1254	0.017846	56.035867
15621	0.017844	56.040473
483	0.017844	56.040760
8469	0.017843	56.043935
6920	0.017842	56.048942
4342	0.017841	56.049854
915	0.017839	56.057847
18835	0.017839	56.058075
4670	0.017837	56.063075
2263	0.017837	56.064608
4466	0.017836	56.066987
20085	0.017836	56.067855
12608	0.017832	56.080343
3511	0.017831	56.082118
9027	0.017826	56.096762
905	0.017824	56.104329
622	0.017819	56.119712
6762	0.017818	56.121790
5183	0.017818	56.124327
98	0.017816	56.127833
508	0.017816	56.129604
14095	0.017816	56.129785
15554	0.017814	56.135996
23	0.017814	56.136514
3176	0.017812	56.142199
1528	0.017806	56.160321
496	0.017806	56.161158
11053	0.017804	56.166362
9071	0.017804	56.167779
1663	0.017800	56.178395
1750	0.017795	56.195754
15181	0.017795	56.195990
23991	0.017792	56.203825
7352	0.017792	56.205202
23988	0.017791	56.209074
95	0.017789	56.215005
188	0.017789	56.215722
8566	0.017788	56.216245
19268	0.017785	56.227663
2484	0.017780	56.242962
21955	0.017780	56.243424
7190	0.017779	56.247140
21361	0.017779	56.247684
596	0.017779	56.247713
5954	0.017776	56.255106
7819	0.017776	56.255222
11656	0.017774	56.263276
13918	0.017773	56.263738
82	0.017773	56.265066
4656	0.017773	56.265131
13615	0.017772	56.266841
1293	0.017772	56.267231
5442	0.017767	56.282588
9414	0.017764	56.293614
21362	0.017760	56.306097
4707	0.017757	56.314666
3671	0.017756	56.317670
1945	0.017756	56.318414
748	0.017752	56.331969
355	0.017752	56.332714
140	0.017751	56.334617
1246	0.017749	56.340208
9522	0.017749	56.341233
1871	0.017748	56.345148
23813	0.017741	56.366760
311	0.017738	56.375387
4133	0.017737	56.380480
18102	0.017735	56.386385
8948	0.017734	56.388909
16496	0.017731	56.397261
21816	0.017731	56.397492
4564	0.017730	56.400497
51	0.017729	56.404115
12327	0.017727	56.411623
373	0.017725	56.418824
12965	0.017724	56.419745
4103	0.017724	56.419972
13679	0.017724	56.420786
1371	0.017720	56.434239
1264	0.017719	56.435730
195	0.017719	56.437099
20446	0.017718	56.439887
7109	0.017718	56.440723
968	0.017717	56.444238
1770	0.017716	56.445320
23942	0.017715	56.450798
1278	0.017714	56.452177
1516	0.017714	56.452769
1353	0.017712	56.458428
24595	0.017712	56.459187
9945	0.017711	56.461121
3363	0.017710	56.466274
874	0.017707	56.474583
20517	0.017707	56.475585
18455	0.017706	56.477089
10658	0.017706	56.478423
4721	0.017704	56.485734
177	0.017703	56.488960
18051	0.017697	56.505786
23477	0.017696	56.508575
2512	0.017696	56.509597
7717	0.017696	56.509883
24088	0.017691	56.525657
13121	0.017688	56.536356
11946	0.017683	56.550459
2013	0.017683	56.552936
23257	0.017681	56.557717
1523	0.017679	56.562755
13926	0.017676	56.575007
822	0.017676	56.575437
3337	0.017675	56.578395
646	0.017673	56.585046
21085	0.017672	56.587631
3700	0.017671	56.588601
8988	0.017670	56.592391
7579	0.017670	56.593428
11244	0.017668	56.600426
2645	0.017667	56.603162
3344	0.017665	56.609677
10549	0.017664	56.613291
7908	0.017664	56.613888
20724	0.017663	56.615328
14654	0.017663	56.616572
3436	0.017662	56.618043
6293	0.017659	56.627381
3270	0.017655	56.641053
6837	0.017651	56.655294
20	0.017649	56.660691
10938	0.017649	56.661919
2412	0.017647	56.666055
17070	0.017647	56.667602
18054	0.017646	56.670048
2632	0.017642	56.682630
87	0.017642	56.682739
12033	0.017640	56.689433
15693	0.017639	56.692066
179	0.017635	56.704873
5656	0.017633	56.712770
9784	0.017629	56.725672
7715	0.017628	56.729459
1217	0.017626	56.733075
15151	0.017626	56.734863
14820	0.017626	56.735100
434	0.017624	56.740410
14003	0.017624	56.740526
23485	0.017624	56.741868
24142	0.017623	56.742974
266	0.017623	56.743007
3985	0.017622	56.748530
2240	0.017621	56.749208
7097	0.017621	56.749703
1705	0.017620	56.752540
422	0.017620	56.753894
2227	0.017616	56.767832
4885	0.017614	56.774601
853	0.017611	56.782215
1518	0.017607	56.794143
5626	0.017607	56.796712
10560	0.017606	56.797549
823	0.017605	56.802502
21312	0.017602	56.812210
3293	0.017599	56.821086
682	0.017598	56.825324
704	0.017597	56.827053
1656	0.017596	56.831478
570	0.017595	56.833121
10242	0.017595	56.835192
2180	0.017594	56.836414
21096	0.017594	56.837104
13774	0.017593	56.841901
3717	0.017591	56.845842
364	0.017591	56.847377
17233	0.017589	56.853268
9830	0.017586	56.862288
153	0.017586	56.863525
21585	0.017584	56.869176
4070	0.017582	56.876150
1401	0.017581	56.879278
2272	0.017579	56.884465
11971	0.017578	56.889456
2378	0.017577	56.891790
2390	0.017577	56.892678
664	0.017576	56.896770
7449	0.017575	56.898504
6423	0.017575	56.898876
805	0.017574	56.903014
4436	0.017570	56.915229
1000	0.017568	56.920921
396	0.017566	56.928972
2315	0.017564	56.933058
19299	0.017563	56.936808
19913	0.017560	56.946419
15880	0.017560	56.948544
125	0.017559	56.952330
703	0.017558	56.955481
2603	0.017556	56.961019
2985	0.017555	56.962215
5413	0.017555	56.963913
6154	0.017554	56.967594
9013	0.017552	56.973507
5432	0.017552	56.974488
15639	0.017551	56.976435
19441	0.017551	56.976762
11588	0.017551	56.977224
2065	0.017549	56.984055
399	0.017547	56.991357
5294	0.017546	56.991839
419	0.017545	56.997275
1667	0.017545	56.997359
5793	0.017544	57.000656
5123	0.017541	57.008619
870	0.017540	57.013527
985	0.017539	57.014508
2592	0.017539	57.015238
6143	0.017537	57.021455
680	0.017537	57.021481
100	0.017537	57.021530
13434	0.017537	57.023612
8828	0.017536	57.024941
1494	0.017536	57.025545
9806	0.017535	57.028981
8361	0.017534	57.033072
9275	0.017533	57.033805
8867	0.017533	57.035952
3847	0.017532	57.038774
20677	0.017532	57.040129
9167	0.017528	57.050981
19636	0.017527	57.055154
8270	0.017525	57.062903
251	0.017524	57.063712
1493	0.017524	57.064448
2449	0.017520	57.077864
24006	0.017519	57.079915
11007	0.017519	57.081107
2499	0.017517	57.085821
1089	0.017516	57.091813
197	0.017515	57.092441
18112	0.017513	57.100025
4218	0.017513	57.100175
20970	0.017509	57.114998
10375	0.017507	57.118879
10051	0.017506	57.121976
1192	0.017506	57.123831
15251	0.017504	57.129446
218	0.017502	57.137493
21415	0.017501	57.138003
15105	0.017501	57.139282
361	0.017501	57.140713
7915	0.017500	57.141229
13814	0.017500	57.144108
19287	0.017497	57.152272
2951	0.017496	57.154601
3891	0.017496	57.156360
