Nodo	Centralità	Distanza Media
4708	0.041501	24.095807
6248	0.041500	24.096559
7046	0.041496	24.098909
3826	0.041491	24.101354
1319	0.041491	24.101448
746	0.041488	24.103422
2107	0.041486	24.104457
3196	0.041472	24.112542
7207	0.041466	24.116303
1868	0.041465	24.116867
6583	0.041454	24.123167
5650	0.041452	24.124483
9410	0.041450	24.125235
1269	0.041446	24.127586
4848	0.041445	24.128338
9080	0.041445	24.128432
1343	0.041445	24.128526
5016	0.041439	24.132005
6895	0.041431	24.136517
943	0.041427	24.139056
5807	0.041418	24.144133
2490	0.041385	24.163313
10019	0.041379	24.166604
5315	0.041369	24.172715
6679	0.041366	24.174408
2731	0.041365	24.174878
7956	0.041363	24.176006
77	0.041354	24.181271
731	0.041352	24.182587
9478	0.041351	24.183152
8830	0.041338	24.190673
3923	0.041331	24.194904
10230	0.041320	24.201392
686	0.041318	24.202520
6747	0.041315	24.204118
1480	0.041314	24.205152
5887	0.041303	24.211076
5753	0.041301	24.212674
272	0.041300	24.212862
890	0.041300	24.213332
4895	0.041295	24.216153
5631	0.041294	24.216717
8335	0.041292	24.217657
6845	0.041285	24.221982
118	0.041268	24.231572
568	0.041268	24.231948
336	0.041266	24.232794
6609	0.041261	24.235897
7547	0.041261	24.236085
4523	0.041260	24.236649
4298	0.041251	24.241632
9445	0.041250	24.242196
10336	0.041235	24.251504
9034	0.041228	24.255359
6451	0.041227	24.256205
9768	0.041223	24.258462
6483	0.041220	24.259872
7895	0.041218	24.261000
8322	0.041216	24.262129
1171	0.041216	24.262223
421	0.041213	24.264291
2906	0.041211	24.265419
3964	0.041210	24.265983
8627	0.041198	24.273129
1224	0.041191	24.277266
7634	0.041190	24.277924
8660	0.041181	24.283283
3719	0.041179	24.283941
10494	0.041176	24.286198
4422	0.041173	24.287984
10308	0.041170	24.289489
2977	0.041166	24.291933
5970	0.041165	24.292497
518	0.041164	24.293343
960	0.041163	24.293531
116	0.041159	24.295788
9706	0.041158	24.296446
2000	0.041147	24.302933
2149	0.041146	24.303498
5239	0.041140	24.307352
395	0.041123	24.317036
9640	0.041118	24.320139
3089	0.041117	24.320609
5198	0.041117	24.320985
5806	0.041109	24.325310
8838	0.041106	24.327097
4297	0.041106	24.327285
7204	0.041105	24.327661
2498	0.041103	24.329259
6123	0.041102	24.330011
7023	0.041096	24.333020
2150	0.041095	24.334054
527	0.041089	24.337251
10097	0.041085	24.339601
3795	0.041074	24.346559
5270	0.041072	24.347781
5015	0.041069	24.349003
7546	0.041064	24.352012
2605	0.041061	24.353892
4570	0.041059	24.354927
4008	0.041059	24.355115
8136	0.041054	24.358405
6780	0.041038	24.367431
10316	0.041036	24.368654
7872	0.041033	24.370346
248	0.041033	24.370628
10151	0.041033	24.370910
3173	0.041031	24.371756
6476	0.041031	24.371944
4581	0.041028	24.373449
2081	0.041027	24.374483
7744	0.041025	24.375235
7975	0.041021	24.377680
5857	0.041017	24.380030
3545	0.041016	24.380500
995	0.041015	24.381252
7961	0.041013	24.382475
8329	0.041012	24.382945
8135	0.041008	24.385483
9833	0.041007	24.385953
7217	0.041006	24.386706
2502	0.041002	24.389150
7686	0.041002	24.389244
5614	0.040989	24.396766
1225	0.040979	24.402689
4772	0.040976	24.404663
8543	0.040969	24.408612
3130	0.040962	24.412749
3664	0.040952	24.418766
4582	0.040947	24.421775
1644	0.040947	24.421963
8959	0.040944	24.423373
8118	0.040938	24.427134
10507	0.040931	24.431177
2907	0.040928	24.433340
2507	0.040920	24.438135
3184	0.040915	24.440955
9634	0.040912	24.442460
3254	0.040909	24.444246
9577	0.040900	24.449699
9762	0.040895	24.452614
3171	0.040893	24.453836
1852	0.040892	24.454494
7320	0.040891	24.454964
5507	0.040888	24.457127
2269	0.040887	24.457597
8096	0.040886	24.458067
5971	0.040885	24.459101
2460	0.040884	24.459195
8946	0.040883	24.459759
9444	0.040883	24.460135
6315	0.040878	24.463144
350	0.040877	24.463426
4100	0.040877	24.463708
5314	0.040874	24.465495
6143	0.040872	24.466905
2950	0.040870	24.467751
9422	0.040870	24.468033
5608	0.040866	24.470008
2776	0.040865	24.470572
1993	0.040865	24.470666
3428	0.040860	24.473580
2534	0.040854	24.477247
745	0.040847	24.481572
2370	0.040847	24.481854
8831	0.040845	24.482606
5238	0.040844	24.483640
340	0.040840	24.485991
303	0.040837	24.487589
5798	0.040835	24.488906
409	0.040831	24.490974
8996	0.040831	24.491256
2369	0.040825	24.494829
6566	0.040824	24.495487
649	0.040821	24.496991
785	0.040821	24.497085
2533	0.040819	24.498496
7030	0.040817	24.499718
9637	0.040815	24.500940
7736	0.040814	24.501692
905	0.040811	24.503479
4497	0.040810	24.503573
1957	0.040810	24.504043
268	0.040808	24.504889
8097	0.040805	24.506863
5609	0.040799	24.510436
136	0.040799	24.510530
4697	0.040794	24.513539
9533	0.040789	24.516642
7085	0.040784	24.519462
4119	0.040773	24.525950
4482	0.040771	24.527172
5746	0.040770	24.528018
2901	0.040766	24.530086
6671	0.040766	24.530369
599	0.040761	24.533001
4148	0.040755	24.536762
8598	0.040753	24.537984
6484	0.040749	24.540617
9703	0.040741	24.545224
7559	0.040740	24.545976
2085	0.040731	24.551335
8933	0.040731	24.551523
8580	0.040731	24.551617
422	0.040728	24.553215
3676	0.040727	24.553686
1175	0.040722	24.556882
7558	0.040719	24.558481
10111	0.040718	24.559327
5615	0.040709	24.564404
6626	0.040708	24.565062
756	0.040706	24.566378
8189	0.040704	24.567507
7115	0.040701	24.569387
1324	0.040701	24.569575
10096	0.040700	24.570139
10493	0.040696	24.572490
7948	0.040695	24.572960
5952	0.040694	24.573618
10072	0.040692	24.574840
866	0.040692	24.574934
3640	0.040690	24.575968
2191	0.040678	24.583020
3402	0.040676	24.584618
4645	0.040675	24.585182
1201	0.040672	24.586687
942	0.040671	24.587345
1642	0.040671	24.587533
4378	0.040670	24.588191
2508	0.040669	24.588567
711	0.040668	24.589131
2604	0.040666	24.590824
2685	0.040662	24.593268
1158	0.040660	24.594020
2446	0.040658	24.595431
9176	0.040658	24.595431
3488	0.040658	24.595525
2631	0.040657	24.596277
6374	0.040654	24.597969
9660	0.040646	24.602388
7211	0.040633	24.610756
1185	0.040632	24.611132
1824	0.040620	24.618654
4051	0.040618	24.619500
6450	0.040617	24.620064
7820	0.040614	24.621756
2301	0.040614	24.622038
2618	0.040612	24.623073
7517	0.040612	24.623261
8321	0.040611	24.624013
3913	0.040608	24.625611
3758	0.040601	24.630030
5508	0.040595	24.633415
8919	0.040589	24.637176
346	0.040589	24.637364
3513	0.040589	24.637364
1154	0.040588	24.638116
381	0.040584	24.640184
7069	0.040577	24.644697
10353	0.040576	24.644885
7951	0.040570	24.648928
2082	0.040565	24.652031
3141	0.040557	24.656356
7140	0.040553	24.658800
5541	0.040552	24.659929
2690	0.040549	24.661621
4232	0.040546	24.663595
1416	0.040540	24.666980
2616	0.040537	24.668578
4698	0.040530	24.672809
4003	0.040530	24.672903
9910	0.040529	24.673467
9704	0.040529	24.673656
1715	0.040528	24.674314
7725	0.040527	24.674972
2364	0.040523	24.677322
6389	0.040516	24.681835
345	0.040512	24.684280
6748	0.040509	24.685596
3654	0.040509	24.685972
6144	0.040504	24.688981
747	0.040504	24.689075
4184	0.040502	24.690203
3128	0.040502	24.690391
6592	0.040499	24.691707
3639	0.040499	24.692083
9358	0.040495	24.694340
5616	0.040495	24.694434
159	0.040491	24.697067
10127	0.040478	24.704494
722	0.040461	24.715212
6435	0.040458	24.717187
8593	0.040458	24.717187
8879	0.040454	24.719443
880	0.040451	24.721042
3677	0.040448	24.723110
114	0.040447	24.723580
8599	0.040446	24.724426
3439	0.040444	24.725367
6942	0.040440	24.727999
9802	0.040440	24.727999
3291	0.040437	24.729974
119	0.040425	24.737401
3471	0.040425	24.737401
2076	0.040420	24.740316
4483	0.040419	24.741068
5624	0.040409	24.746991
4785	0.040408	24.747744
7136	0.040407	24.748214
969	0.040396	24.754889
4978	0.040393	24.756863
4773	0.040391	24.757898
9177	0.040391	24.758086
6824	0.040391	24.758180
4107	0.040386	24.761282
7078	0.040385	24.761376
9945	0.040385	24.761753
5800	0.040385	24.761941
7731	0.040383	24.762787
9971	0.040383	24.763069
1216	0.040379	24.765607
10345	0.040378	24.766171
10506	0.040376	24.767488
4979	0.040373	24.769180
4566	0.040368	24.772095
7950	0.040366	24.773223
3451	0.040362	24.775668
8545	0.040360	24.777172
4726	0.040357	24.778676
2655	0.040354	24.780933
7061	0.040349	24.783471
5685	0.040348	24.784223
4412	0.040346	24.785822
7210	0.040345	24.785916
7900	0.040345	24.786386
9690	0.040340	24.789112
8618	0.040338	24.790335
5752	0.040338	24.790711
2978	0.040335	24.792591
4905	0.040332	24.794378
8592	0.040331	24.794942
5969	0.040330	24.795412
7851	0.040329	24.796070
2900	0.040329	24.796352
1867	0.040326	24.798044
5371	0.040321	24.801241
6115	0.040319	24.802275
10366	0.040318	24.802651
8389	0.040317	24.803310
4198	0.040317	24.803498
2905	0.040315	24.804720
9702	0.040314	24.805096
4336	0.040313	24.806130
3356	0.040310	24.807728
10513	0.040307	24.809703
10376	0.040306	24.810173
7444	0.040299	24.814592
10567	0.040299	24.814592
33	0.040299	24.814780
341	0.040293	24.818071
3894	0.040293	24.818259
5839	0.040291	24.819199
6373	0.040289	24.820703
8907	0.040289	24.820797
3836	0.040287	24.821832
10368	0.040286	24.822396
3922	0.040275	24.829447
7682	0.040266	24.834712
2084	0.040265	24.835182
2127	0.040265	24.835182
3930	0.040262	24.837251
781	0.040261	24.838003
8225	0.040252	24.843362
6204	0.040249	24.845149
10309	0.040249	24.845431
915	0.040246	24.847217
3665	0.040243	24.848815
904	0.040243	24.848909
3054	0.040242	24.849756
9601	0.040240	24.850696
9103	0.040238	24.852388
2639	0.040237	24.852482
1188	0.040235	24.853704
9363	0.040234	24.854363
8125	0.040232	24.855773
4833	0.040231	24.856243
2671	0.040230	24.857277
9483	0.040229	24.857559
10218	0.040224	24.860850
7750	0.040224	24.860944
3470	0.040223	24.861696
5972	0.040221	24.862730
10369	0.040217	24.865363
10180	0.040211	24.868748
5033	0.040209	24.870346
7049	0.040208	24.870816
1101	0.040208	24.870910
8061	0.040206	24.871662
2687	0.040198	24.876927
1547	0.040196	24.878244
2356	0.040194	24.879278
719	0.040191	24.881252
2074	0.040190	24.882005
865	0.040187	24.883697
8328	0.040182	24.886894
7903	0.040181	24.887176
7349	0.040177	24.889808
2565	0.040175	24.890842
4527	0.040175	24.890842
3918	0.040165	24.897518
10098	0.040163	24.898740
1276	0.040158	24.901467
1148	0.040152	24.905322
3385	0.040151	24.906074
3466	0.040149	24.907296
4742	0.040149	24.907296
2451	0.040148	24.908142
5032	0.040144	24.910305
7640	0.040139	24.913219
2920	0.040133	24.916980
5445	0.040132	24.917920
3197	0.040131	24.918672
867	0.040127	24.920929
8411	0.040126	24.921305
2143	0.040124	24.922809
9888	0.040123	24.923373
9307	0.040119	24.925630
5940	0.040119	24.925724
4904	0.040118	24.926476
2086	0.040117	24.927322
8055	0.040116	24.927792
5208	0.040115	24.928451
2688	0.040113	24.929767
4849	0.040111	24.930989
607	0.040110	24.931553
3663	0.040106	24.933716
9464	0.040106	24.933716
2497	0.040103	24.935784
3827	0.040100	24.937759
4192	0.040100	24.937947
10141	0.040099	24.938229
8743	0.040098	24.938793
7535	0.040096	24.940297
3174	0.040095	24.940485
2780	0.040093	24.941707
9652	0.040092	24.942460
1024	0.040092	24.942742
7712	0.040090	24.943588
7205	0.040086	24.946408
1217	0.040082	24.948665
8336	0.040081	24.949417
2148	0.040079	24.950545
7949	0.040077	24.951862
9316	0.040074	24.953930
2499	0.040073	24.954212
6116	0.040072	24.955152
3759	0.040071	24.955528
2083	0.040071	24.955904
1406	0.040070	24.956469
10217	0.040069	24.956751
4702	0.040068	24.957409
3107	0.040063	24.960794
7792	0.040063	24.960794
8312	0.040063	24.960982
7319	0.040062	24.961264
1007	0.040062	24.961452
7449	0.040060	24.962674
6995	0.040049	24.969443
9545	0.040047	24.970760
5498	0.040045	24.972170
1827	0.040042	24.974050
5905	0.040041	24.974426
876	0.040038	24.976025
7271	0.040036	24.977435
2834	0.040035	24.978187
10188	0.040034	24.978469
3053	0.040032	24.979974
10185	0.040031	24.980820
1826	0.040029	24.981948
8362	0.040027	24.983170
4971	0.040021	24.987119
5464	0.040020	24.987495
6960	0.040014	24.991162
5446	0.040010	24.993607
2686	0.040009	24.994171
9480	0.040009	24.994641
7633	0.040006	24.996239
4759	0.040004	24.997461
5921	0.040002	24.998496
4827	0.039995	25.003103
5795	0.039992	25.005265
4099	0.039991	25.005923
10186	0.039990	25.006017
6489	0.039990	25.006111
5383	0.039990	25.006487
230	0.039989	25.006581
9661	0.039989	25.006863
1057	0.039989	25.006958
5639	0.039988	25.007334
8751	0.039987	25.008274
5014	0.039985	25.009402
5409	0.039982	25.011188
10116	0.039981	25.011753
4247	0.039980	25.012411
5637	0.039978	25.014009
5053	0.039977	25.014197
3655	0.039976	25.014761
8484	0.039975	25.015513
2070	0.039975	25.015607
5605	0.039975	25.015795
4443	0.039972	25.017582
1060	0.039971	25.018052
7097	0.039971	25.018240
7980	0.039968	25.020308
6585	0.039967	25.020402
3362	0.039966	25.021343
7292	0.039964	25.022471
9447	0.039961	25.024633
653	0.039960	25.025291
3899	0.039959	25.025480
4459	0.039953	25.029428
7208	0.039950	25.031215
10531	0.039950	25.031215
6339	0.039950	25.031497
7354	0.039945	25.034411
3914	0.039943	25.035540
3293	0.039942	25.036104
8978	0.039942	25.036104
6939	0.039941	25.036762
5888	0.039941	25.036856
8054	0.039938	25.038548
4980	0.039938	25.038736
1910	0.039935	25.040805
242	0.039932	25.042309
1974	0.039930	25.043719
1566	0.039930	25.043907
1176	0.039930	25.044096
3503	0.039928	25.045224
2835	0.039928	25.045318
9651	0.039926	25.046352
7732	0.039922	25.049079
2029	0.039919	25.050771
438	0.039919	25.050959
5357	0.039918	25.051523
394	0.039916	25.052651
1268	0.039915	25.053215
8244	0.039912	25.055190
6688	0.039911	25.055472
1710	0.039911	25.055942
1741	0.039910	25.056224
3131	0.039909	25.056788
8301	0.039909	25.056882
5438	0.039907	25.058011
2917	0.039906	25.058951
8087	0.039905	25.059609
2532	0.039904	25.060361
3581	0.039902	25.061677
4255	0.039901	25.061771
2386	0.039901	25.062147
5382	0.039896	25.065344
10216	0.039895	25.065908
8167	0.039894	25.066378
3172	0.039891	25.068259
7625	0.039890	25.068635
2033	0.039889	25.069575
1778	0.039887	25.070703
8527	0.039887	25.070985
7448	0.039886	25.071455
3086	0.039883	25.073054
2489	0.039882	25.073806
6272	0.039880	25.074934
1564	0.039879	25.075874
4146	0.039879	25.075968
5243	0.039878	25.076533
6145	0.039876	25.077849
4662	0.039874	25.078695
10229	0.039872	25.080199
2895	0.039871	25.080857
5199	0.039869	25.081986
183	0.039864	25.084994
4465	0.039859	25.088285
7040	0.039858	25.089037
10225	0.039857	25.089883
9649	0.039854	25.091670
1223	0.039853	25.091952
1606	0.039852	25.093080
4644	0.039849	25.094490
3465	0.039848	25.095149
9164	0.039848	25.095243
5251	0.039845	25.097311
9641	0.039843	25.098251
7084	0.039841	25.099756
9163	0.039840	25.100132
5939	0.039838	25.101448
3685	0.039837	25.102106
9829	0.039835	25.103704
9715	0.039833	25.105021
1479	0.039830	25.106619
2836	0.039830	25.106995
744	0.039828	25.107747
9006	0.039824	25.110662
6726	0.039823	25.111414
9033	0.039821	25.112072
4377	0.039821	25.112448
873	0.039816	25.115645
9763	0.039815	25.116115
4994	0.039809	25.119876
1270	0.039809	25.120158
5247	0.039808	25.120816
1645	0.039807	25.121286
3232	0.039802	25.124389
10191	0.039801	25.125047
10224	0.039800	25.125893
7289	0.039798	25.127021
6704	0.039797	25.127398
4125	0.039797	25.127680
4463	0.039793	25.130218
5840	0.039789	25.132569
6959	0.039788	25.133039
6903	0.039788	25.133133
1155	0.039787	25.133791
7265	0.039787	25.134073
839	0.039777	25.139902
7277	0.039777	25.140090
397	0.039774	25.141971
3292	0.039774	25.142159
3312	0.039774	25.142159
7388	0.039774	25.142347
7979	0.039773	25.142723
6434	0.039772	25.143569
9101	0.039770	25.144885
5250	0.039766	25.147142
1825	0.039763	25.148740
126	0.039761	25.150338
4583	0.039761	25.150432
6826	0.039760	25.150997
6992	0.039758	25.152031
7779	0.039751	25.156826
5391	0.039750	25.157296
7070	0.039750	25.157484
1429	0.039747	25.158894
4291	0.039747	25.159176
2188	0.039739	25.163971
6477	0.039739	25.164065
10601	0.039739	25.164065
160	0.039739	25.164442
2921	0.039738	25.164818
1395	0.039738	25.165006
9288	0.039737	25.165382
4131	0.039736	25.166040
4053	0.039736	25.166134
4639	0.039731	25.169143
4063	0.039731	25.169425
3450	0.039730	25.169989
2452	0.039728	25.171399
3145	0.039724	25.173561
3514	0.039722	25.175066
5506	0.039721	25.175724
652	0.039719	25.176570
8447	0.039716	25.178639
2395	0.039716	25.178733
2363	0.039713	25.180613
6499	0.039710	25.182775
5754	0.039709	25.183058
6875	0.039708	25.183716
59	0.039705	25.185690
7464	0.039701	25.188417
2987	0.039700	25.188605
2097	0.039700	25.189075
1163	0.039699	25.189357
415	0.039696	25.191331
5271	0.039691	25.194622
9292	0.039689	25.195656
5993	0.039683	25.199793
1077	0.039682	25.200451
1286	0.039680	25.201297
7270	0.039678	25.202708
382	0.039675	25.204964
9962	0.039672	25.206469
10315	0.039671	25.207315
188	0.039670	25.207973
7866	0.039670	25.208067
7981	0.039669	25.208913
8462	0.039668	25.209477
5548	0.039666	25.210417
2778	0.039664	25.211828
4064	0.039662	25.213050
797	0.039660	25.214084
1191	0.039660	25.214272
5456	0.039659	25.214648
2929	0.039659	25.215212
3869	0.039653	25.218785
7865	0.039652	25.219255
2781	0.039648	25.221700
567	0.039647	25.222640
6621	0.039646	25.223110
7711	0.039646	25.223392
6146	0.039645	25.224144
270	0.039644	25.224238
10375	0.039644	25.224332
2773	0.039644	25.224426
6943	0.039643	25.224897
8918	0.039642	25.225931
5311	0.039634	25.230726
10291	0.039633	25.231290
3544	0.039633	25.231572
1105	0.039631	25.232982
4491	0.039626	25.235991
914	0.039626	25.236085
4042	0.039623	25.237589
416	0.039623	25.237965
6967	0.039622	25.238436
689	0.039621	25.239000
3099	0.039619	25.240222
1511	0.039618	25.240786
2894	0.039618	25.240786
5618	0.039617	25.241726
9081	0.039614	25.243607
748	0.039613	25.244453
5411	0.039611	25.245581
9258	0.039607	25.248214
5780	0.039602	25.251410
3018	0.039600	25.252821
7209	0.039598	25.253761
6670	0.039596	25.254889
254	0.039596	25.255265
76	0.039595	25.255923
6316	0.039591	25.258274
9102	0.039591	25.258274
6214	0.039590	25.259026
3606	0.039589	25.259402
8692	0.039589	25.259590
1713	0.039588	25.260342
6940	0.039587	25.260906
9352	0.039587	25.261000
912	0.039585	25.261847
874	0.039584	25.262881
3469	0.039583	25.263163
3512	0.039583	25.263257
3137	0.039583	25.263445
7584	0.039582	25.264197
10347	0.039582	25.264197
1114	0.039582	25.264291
5697	0.039580	25.265231
1383	0.039576	25.268052
3187	0.039573	25.269744
1779	0.039571	25.271155
9807	0.039569	25.272001
5457	0.039568	25.273129
121	0.039559	25.278582
8742	0.039558	25.279052
5483	0.039558	25.279616
6938	0.039556	25.280839
9955	0.039555	25.281121
1139	0.039555	25.281215
3874	0.039554	25.281591
3438	0.039553	25.282249
10004	0.039553	25.282625
9457	0.039552	25.283095
9773	0.039550	25.284317
6331	0.039549	25.284788
4114	0.039549	25.284976
7902	0.039549	25.285164
1557	0.039543	25.288830
10048	0.039542	25.289865
4439	0.039541	25.290147
5067	0.039540	25.290899
470	0.039539	25.291745
8168	0.039539	25.291745
2810	0.039538	25.292403
6498	0.039537	25.292779
8226	0.039532	25.296070
6237	0.039531	25.296540
10059	0.039529	25.297668
6166	0.039529	25.297762
1417	0.039529	25.298044
9189	0.039527	25.299173
909	0.039526	25.299643
2617	0.039525	25.300301
7350	0.039525	25.300489
3	0.039522	25.302651
9636	0.039520	25.303686
9915	0.039518	25.304814
7647	0.039517	25.305754
3095	0.039513	25.308387
1144	0.039510	25.310267
4851	0.039509	25.310549
8997	0.039508	25.311207
7894	0.039508	25.311395
5986	0.039505	25.313088
5089	0.039503	25.314216
9339	0.039503	25.314216
9700	0.039503	25.314686
6706	0.039492	25.321549
10360	0.039492	25.321643
4508	0.039489	25.323430
3865	0.039488	25.324370
8995	0.039486	25.325216
1244	0.039485	25.325874
8161	0.039482	25.328037
9411	0.039480	25.329071
6502	0.039479	25.329729
2162	0.039479	25.329823
7276	0.039479	25.329917
1106	0.039479	25.330105
3126	0.039478	25.330575
1013	0.039477	25.331140
7113	0.039475	25.332738
9964	0.039473	25.334054
1450	0.039470	25.335935
2672	0.039466	25.338567
4654	0.039466	25.338567
6825	0.039465	25.338849
6871	0.039464	25.339507
1374	0.039459	25.342704
9906	0.039457	25.343738
9535	0.039457	25.343832
5360	0.039457	25.344114
4565	0.039453	25.346559
5267	0.039451	25.347781
6312	0.039451	25.347781
4460	0.039451	25.348063
4521	0.039451	25.348157
9466	0.039450	25.348721
6386	0.039445	25.351918
7474	0.039445	25.352012
38	0.039444	25.352576
8934	0.039441	25.354080
721	0.039441	25.354175
4985	0.039438	25.356337
4290	0.039437	25.356619
5838	0.039437	25.356713
7007	0.039437	25.356901
7498	0.039436	25.357371
6055	0.039433	25.359158
6791	0.039427	25.363577
5613	0.039426	25.363859
32	0.039422	25.366679
8719	0.039420	25.367901
676	0.039419	25.368278
2862	0.039419	25.368560
3493	0.039418	25.369030
9521	0.039417	25.369594
6482	0.039417	25.369688
5497	0.039412	25.373073
7189	0.039411	25.373543
4656	0.039410	25.374013
3281	0.039409	25.374859
10499	0.039409	25.374859
4573	0.039408	25.375705
5642	0.039408	25.375799
3354	0.039407	25.376081
2531	0.039404	25.377868
7735	0.039404	25.378150
8744	0.039401	25.380312
6755	0.039398	25.381816
6303	0.039397	25.382381
2753	0.039395	25.383885
479	0.039394	25.384449
1181	0.039394	25.384543
10310	0.039393	25.384919
1107	0.039393	25.385483
9834	0.039392	25.386141
9633	0.039391	25.386706
7475	0.039389	25.387740
782	0.039389	25.388116
3883	0.039388	25.388492
