Nodo	Centralità	Distanza Media
6423	0.045539	21.959371
4385	0.045538	21.959869
9982	0.045531	21.963055
7789	0.045531	21.963254
1670	0.045521	21.967935
2189	0.045513	21.971719
4747	0.045506	21.974905
6945	0.045483	21.986059
5073	0.045480	21.987652
2669	0.045477	21.988946
6199	0.045462	21.996515
9138	0.045442	22.005975
9300	0.045440	22.007170
6923	0.045429	22.012149
917	0.045422	22.015535
6547	0.045417	22.018423
7489	0.045412	22.020613
444	0.045398	22.027485
9512	0.045395	22.028680
3420	0.045392	22.030472
4367	0.045383	22.034455
7951	0.045382	22.035352
5434	0.045378	22.037144
5566	0.045373	22.039534
942	0.045369	22.041326
4746	0.045360	22.045907
5284	0.045359	22.046106
8133	0.045348	22.051583
8906	0.045339	22.056065
4774	0.045329	22.060944
7364	0.045323	22.063931
3887	0.045303	22.073392
4234	0.045303	22.073591
8704	0.045300	22.075284
195	0.045299	22.075483
7092	0.045295	22.077574
3021	0.045293	22.078670
4603	0.045285	22.082553
9430	0.045282	22.083947
8967	0.045277	22.086238
8209	0.045277	22.086437
4998	0.045275	22.087433
1387	0.045273	22.088130
1080	0.045270	22.089922
2249	0.045261	22.094105
6521	0.045260	22.094702
6944	0.045258	22.095300
2398	0.045251	22.099183
7460	0.045250	22.099582
8349	0.045250	22.099582
8817	0.045248	22.100378
2153	0.045245	22.102071
6087	0.045237	22.105955
4327	0.045232	22.108046
5451	0.045232	22.108146
5973	0.045229	22.109540
2668	0.045229	22.109739
4275	0.045229	22.109739
6054	0.045226	22.111332
5703	0.045223	22.112826
4617	0.045222	22.112926
8246	0.045211	22.118303
2066	0.045198	22.125075
1156	0.045190	22.128759
9531	0.045183	22.132344
7994	0.045182	22.132942
2067	0.045181	22.133340
6092	0.045171	22.138219
3409	0.045165	22.141008
5043	0.045165	22.141107
8126	0.045161	22.142999
2832	0.045147	22.149871
4040	0.045144	22.151464
952	0.045136	22.155148
605	0.045122	22.162219
8905	0.045119	22.163812
5979	0.045118	22.163912
7503	0.045117	22.164409
4796	0.045115	22.165704
458	0.045114	22.166202
5783	0.045112	22.166899
9521	0.045111	22.167696
2152	0.045109	22.168393
1324	0.045103	22.171281
8975	0.045092	22.176957
3808	0.045082	22.181637
5385	0.045081	22.182533
4834	0.045070	22.187512
479	0.045057	22.193886
8155	0.045032	22.206533
7920	0.045029	22.207827
9710	0.045026	22.209520
7431	0.045023	22.211113
6027	0.045016	22.214300
5793	0.045014	22.215296
8533	0.045011	22.216789
7505	0.045005	22.219677
8330	0.044997	22.223461
3570	0.044996	22.223959
157	0.044995	22.224557
2174	0.044993	22.225453
6401	0.044993	22.225652
3886	0.044988	22.227943
8841	0.044988	22.228142
9497	0.044988	22.228142
5593	0.044983	22.230831
4036	0.044979	22.232523
8180	0.044979	22.232523
6165	0.044976	22.234216
3063	0.044969	22.237502
2988	0.044966	22.238897
2404	0.044962	22.240888
5871	0.044947	22.248257
1157	0.044941	22.251444
4802	0.044925	22.259311
6284	0.044923	22.260406
675	0.044916	22.263991
5247	0.044914	22.264688
4707	0.044909	22.267178
4950	0.044899	22.272356
7987	0.044894	22.274846
8853	0.044894	22.274846
5258	0.044891	22.275941
8229	0.044884	22.279825
6026	0.044883	22.280223
911	0.044883	22.280323
4902	0.044881	22.281020
8024	0.044880	22.281816
7863	0.044876	22.283808
3834	0.044859	22.292272
7544	0.044858	22.292770
1486	0.044854	22.294364
3020	0.044850	22.296355
10010	0.044849	22.296953
9301	0.044839	22.301932
6545	0.044831	22.305915
3629	0.044830	22.306313
8950	0.044830	22.306513
5000	0.044830	22.306712
9477	0.044819	22.311890
8247	0.044816	22.313683
8977	0.044815	22.314081
9139	0.044797	22.322944
9984	0.044796	22.323541
1066	0.044795	22.324039
7840	0.044790	22.326429
6840	0.044789	22.326927
817	0.044787	22.328122
6024	0.044785	22.329118
6542	0.044783	22.330014
683	0.044778	22.332304
5587	0.044772	22.335491
46	0.044772	22.335591
6655	0.044769	22.336985
2270	0.044765	22.338777
6279	0.044760	22.341267
6049	0.044759	22.342063
5158	0.044758	22.342362
2844	0.044752	22.345150
243	0.044747	22.347640
3764	0.044746	22.348536
1944	0.044745	22.348835
9853	0.044745	22.349034
9981	0.044742	22.350428
4922	0.044730	22.356204
3344	0.044730	22.356503
1867	0.044729	22.356901
7660	0.044726	22.358494
5924	0.044721	22.361083
3950	0.044718	22.362179
4876	0.044713	22.364967
2746	0.044694	22.374228
8377	0.044691	22.375622
2126	0.044689	22.376817
5088	0.044686	22.378212
3413	0.044681	22.381099
1325	0.044679	22.381697
629	0.044673	22.384784
2436	0.044668	22.387174
5784	0.044664	22.389166
2352	0.044664	22.389265
8035	0.044658	22.392253
5436	0.044657	22.392750
1519	0.044657	22.393149
5538	0.044651	22.396136
2399	0.044649	22.396734
4738	0.044648	22.397232
8764	0.044647	22.397929
5589	0.044642	22.400219
5565	0.044641	22.400817
7093	0.044641	22.400916
9006	0.044639	22.402012
2745	0.044635	22.404103
7478	0.044633	22.404999
3059	0.044629	22.406991
2435	0.044626	22.408285
8685	0.044625	22.408883
9676	0.044624	22.409381
3314	0.044618	22.412567
8118	0.044615	22.413862
5765	0.044615	22.414161
4714	0.044610	22.416550
7654	0.044610	22.416750
1158	0.044609	22.416849
3856	0.044609	22.416949
8030	0.044604	22.419638
7044	0.044599	22.421828
617	0.044598	22.422326
5974	0.044589	22.427305
2536	0.044588	22.427704
8373	0.044585	22.428899
9005	0.044583	22.429894
5482	0.044579	22.432185
2631	0.044575	22.434176
8428	0.044570	22.436666
8991	0.044554	22.444533
3599	0.044551	22.446226
3902	0.044550	22.446823
5403	0.044548	22.447520
2873	0.044547	22.448018
4359	0.044546	22.448616
8208	0.044545	22.449412
2999	0.044538	22.452599
3185	0.044534	22.454989
778	0.044533	22.455089
4326	0.044532	22.455786
3072	0.044529	22.457080
6316	0.044529	22.457180
8903	0.044529	22.457279
7551	0.044526	22.458873
805	0.044523	22.460167
2868	0.044522	22.460964
5046	0.044521	22.461064
7888	0.044519	22.462557
7999	0.044517	22.463453
5588	0.044515	22.464250
9844	0.044513	22.465246
4247	0.044511	22.466341
7747	0.044510	22.466839
4204	0.044509	22.467238
8628	0.044506	22.469130
4999	0.044505	22.469628
1820	0.044501	22.471520
8925	0.044499	22.472416
3378	0.044492	22.475802
6121	0.044492	22.475802
7719	0.044492	22.475901
2257	0.044489	22.477495
583	0.044486	22.478889
9653	0.044485	22.479287
9123	0.044482	22.480880
5978	0.044482	22.481079
3421	0.044480	22.481876
5938	0.044480	22.482175
1779	0.044479	22.482274
9824	0.044478	22.482872
7469	0.044476	22.483868
8640	0.044474	22.484864
874	0.044474	22.485162
3819	0.044458	22.493129
2744	0.044457	22.493627
2110	0.044449	22.497809
8325	0.044448	22.498407
6916	0.044446	22.499403
4236	0.044441	22.501693
2867	0.044441	22.501992
8474	0.044433	22.505875
5458	0.044428	22.508365
6168	0.044427	22.508664
3748	0.044427	22.508763
8696	0.044425	22.510058
1557	0.044423	22.510954
674	0.044422	22.511452
4305	0.044420	22.512348
8642	0.044416	22.514639
5928	0.044411	22.517128
6472	0.044402	22.521609
8323	0.044401	22.522107
1898	0.044394	22.525692
9413	0.044394	22.525792
895	0.044392	22.526688
2568	0.044388	22.528580
3903	0.044387	22.529277
8433	0.044386	22.529476
2929	0.044384	22.530472
6613	0.044382	22.531468
3419	0.044379	22.533161
6112	0.044379	22.533161
2874	0.044378	22.533559
5743	0.044378	22.533858
5980	0.044371	22.537343
10018	0.044363	22.541326
1897	0.044362	22.542024
4867	0.044361	22.542123
1214	0.044358	22.544015
7313	0.044353	22.546604
6976	0.044352	22.546903
1187	0.044346	22.549791
8763	0.044343	22.551583
1546	0.044341	22.552679
263	0.044340	22.552977
6561	0.044339	22.553475
7952	0.044338	22.553774
1990	0.044337	22.554670
3600	0.044337	22.554670
4723	0.044336	22.555168
1388	0.044336	22.555268
9358	0.044334	22.556164
3188	0.044332	22.557060
9797	0.044329	22.558554
6575	0.044327	22.559649
7010	0.044322	22.562338
7023	0.044320	22.563234
6131	0.044319	22.563533
7613	0.044319	22.563732
8727	0.044313	22.566521
7365	0.044312	22.567218
6119	0.044310	22.568214
6123	0.044310	22.568214
6285	0.044310	22.568313
2269	0.044308	22.569408
2899	0.044303	22.571599
8829	0.044302	22.572197
245	0.044296	22.575284
4632	0.044296	22.575583
1896	0.044291	22.577973
2321	0.044286	22.580263
9330	0.044279	22.583848
8663	0.044276	22.585839
7940	0.044272	22.587532
10026	0.044268	22.589524
6253	0.044267	22.590121
8723	0.044262	22.592611
7091	0.044261	22.593009
8045	0.044257	22.595300
6357	0.044255	22.596096
9701	0.044255	22.596395
5836	0.044249	22.599283
4951	0.044248	22.600080
7960	0.044245	22.601275
5457	0.044245	22.601474
2049	0.044245	22.601573
4753	0.044245	22.601673
9499	0.044244	22.601972
3081	0.044240	22.604163
1508	0.044235	22.606353
3994	0.044233	22.607548
7040	0.044229	22.609540
2139	0.044229	22.609839
1433	0.044213	22.618004
502	0.044210	22.619399
3034	0.044210	22.619399
7802	0.044209	22.619797
875	0.044208	22.620096
8563	0.044208	22.620394
5068	0.044208	22.620594
5559	0.044204	22.622187
10041	0.044202	22.623481
1934	0.044197	22.625971
2306	0.044194	22.627664
6317	0.044193	22.628162
2211	0.044192	22.628460
361	0.044190	22.629655
788	0.044188	22.630452
7255	0.044187	22.630950
4330	0.044187	22.631050
2125	0.044186	22.631747
8022	0.044184	22.632543
8675	0.044184	22.632842
1679	0.044183	22.633041
2643	0.044183	22.633041
9511	0.044183	22.633240
112	0.044182	22.633738
2108	0.044177	22.636029
3139	0.044173	22.638419
3515	0.044173	22.638518
982	0.044171	22.639514
2268	0.044163	22.643398
8492	0.044162	22.643896
9419	0.044162	22.643995
1249	0.044159	22.645389
8191	0.044157	22.646286
5116	0.044155	22.647580
7718	0.044154	22.647879
3377	0.044153	22.648676
29	0.044149	22.650468
2010	0.044149	22.650468
4235	0.044146	22.652360
7706	0.044142	22.654252
1492	0.044140	22.655148
1669	0.044136	22.657140
1174	0.044136	22.657240
2715	0.044135	22.657937
2437	0.044133	22.658733
2778	0.044132	22.659231
2354	0.044131	22.659630
4293	0.044128	22.661223
3888	0.044126	22.662517
9484	0.044125	22.663015
8848	0.044123	22.663712
9802	0.044123	22.663712
5382	0.044122	22.664409
9803	0.044118	22.666302
6446	0.044118	22.666501
1895	0.044114	22.668691
5607	0.044114	22.668791
6451	0.044112	22.669488
9965	0.044108	22.671779
4997	0.044103	22.674368
3025	0.044102	22.674766
9004	0.044102	22.674965
2438	0.044099	22.676260
9269	0.044098	22.676758
475	0.044097	22.677156
3624	0.044094	22.678849
9159	0.044092	22.679645
1865	0.044091	22.680442
6489	0.044086	22.683031
5299	0.044083	22.684226
4365	0.044078	22.687015
4663	0.044077	22.687811
9597	0.044076	22.687911
9143	0.044072	22.690201
894	0.044070	22.691197
5202	0.044067	22.692890
8714	0.044066	22.693189
6115	0.044065	22.693587
5668	0.044062	22.695081
7022	0.044061	22.695579
7882	0.044058	22.697371
7284	0.044057	22.697670
9889	0.044057	22.697869
2795	0.044055	22.698765
6174	0.044053	22.699960
9823	0.044049	22.701852
3820	0.044048	22.702450
4050	0.044046	22.703446
3998	0.044044	22.704342
9852	0.044044	22.704740
4781	0.044039	22.707130
6844	0.044036	22.708923
569	0.044033	22.710217
6045	0.044033	22.710416
1858	0.044030	22.711711
2267	0.044029	22.712308
5303	0.044027	22.713105
3136	0.044027	22.713503
6937	0.044023	22.715296
1246	0.044023	22.715495
3689	0.044022	22.715794
6936	0.044020	22.716789
5842	0.044020	22.716889
7542	0.044019	22.717487
3851	0.044019	22.717586
8949	0.044018	22.718184
7895	0.044017	22.718682
850	0.044015	22.719578
2440	0.044015	22.719578
9650	0.044014	22.720175
7803	0.044008	22.723163
1690	0.044006	22.723959
3932	0.043998	22.728441
6873	0.043996	22.729138
4142	0.043995	22.729735
8371	0.043994	22.730532
9509	0.043993	22.731030
7142	0.043992	22.731528
4847	0.043991	22.731926
4262	0.043981	22.737104
3523	0.043978	22.738399
2232	0.043976	22.739693
6459	0.043973	22.741287
3784	0.043971	22.742282
965	0.043965	22.745569
2275	0.043960	22.748158
2127	0.043959	22.748257
4787	0.043957	22.749452
4975	0.043955	22.750349
9189	0.043955	22.750548
3818	0.043953	22.751544
435	0.043953	22.751743
6961	0.043951	22.752738
8765	0.043950	22.752938
1435	0.043949	22.753734
1099	0.043949	22.753834
4403	0.043948	22.754332
9359	0.043946	22.755128
2008	0.043944	22.756323
9420	0.043943	22.756523
1028	0.043942	22.757419
2448	0.043941	22.757618
6435	0.043938	22.759112
1125	0.043936	22.760605
73	0.043931	22.763195
6308	0.043931	22.763195
6508	0.043930	22.763394
1836	0.043930	22.763593
6963	0.043926	22.765684
4372	0.043926	22.765784
573	0.043920	22.768572
434	0.043920	22.768771
6894	0.043919	22.768970
7500	0.043918	22.769767
7676	0.043916	22.770763
3152	0.043915	22.771161
9599	0.043915	22.771261
5376	0.043913	22.772157
3078	0.043911	22.773252
6099	0.043908	22.774746
5846	0.043903	22.777335
3865	0.043898	22.780323
2956	0.043896	22.780920
8820	0.043894	22.781916
2656	0.043893	22.782713
4581	0.043892	22.783310
1879	0.043891	22.783708
9302	0.043890	22.784007
5128	0.043886	22.786397
6586	0.043885	22.786895
8417	0.043884	22.787293
9500	0.043883	22.787692
7911	0.043881	22.788688
3951	0.043881	22.789086
1118	0.043879	22.789882
6782	0.043872	22.793766
2948	0.043866	22.796654
3843	0.043865	22.797052
1556	0.043863	22.798347
1880	0.043862	22.798646
9948	0.043857	22.801235
1277	0.043856	22.801733
5483	0.043856	22.802031
876	0.043855	22.802231
10003	0.043851	22.804720
4024	0.043849	22.805318
6565	0.043848	22.806114
8023	0.043847	22.806712
1378	0.043846	22.806911
1688	0.043843	22.808604
943	0.043839	22.810595
5381	0.043837	22.811890
8930	0.043836	22.812089
4773	0.043834	22.813284
8633	0.043834	22.813583
2233	0.043832	22.814479
2478	0.043829	22.816072
5282	0.043824	22.818662
3691	0.043821	22.820056
7856	0.043820	22.820454
3058	0.043818	22.821749
8138	0.043817	22.822147
1374	0.043817	22.822346
3549	0.043816	22.822545
4337	0.043811	22.825334
5574	0.043806	22.827724
8692	0.043804	22.828819
9026	0.043804	22.829118
7659	0.043802	22.830114
316	0.043795	22.833698
8393	0.043793	22.834495
9740	0.043793	22.834595
5430	0.043792	22.835192
9265	0.043792	22.835391
4582	0.043786	22.838279
8	0.043783	22.839773
4606	0.043781	22.841068
9980	0.043778	22.842362
4315	0.043776	22.843756
6509	0.043775	22.844155
1323	0.043771	22.846047
5115	0.043771	22.846047
2494	0.043770	22.846744
1392	0.043770	22.846843
577	0.043769	22.847042
8750	0.043769	22.847142
5558	0.043769	22.847242
5744	0.043765	22.849233
9027	0.043764	22.849930
7047	0.043763	22.850129
1882	0.043759	22.852420
3356	0.043757	22.853615
4635	0.043755	22.854411
4568	0.043753	22.855806
5857	0.043751	22.856801
3866	0.043746	22.859191
4261	0.043743	22.860685
2664	0.043741	22.861880
9492	0.043739	22.862976
4253	0.043738	22.863374
449	0.043738	22.863673
967	0.043726	22.869647
2392	0.043719	22.873332
9637	0.043716	22.874925
83	0.043711	22.877315
5130	0.043708	22.879307
3833	0.043707	22.879705
3749	0.043707	22.879805
901	0.043704	22.881199
3835	0.043701	22.882693
4748	0.043700	22.883191
2114	0.043698	22.884386
9817	0.043693	22.886975
5915	0.043688	22.889464
6696	0.043683	22.892352
2382	0.043678	22.894842
3787	0.043676	22.895638
162	0.043676	22.895738
2829	0.043675	22.896634
9868	0.043666	22.900916
5206	0.043664	22.901912
9405	0.043664	22.902211
6756	0.043663	22.902808
9247	0.043660	22.904103
3952	0.043658	22.905298
3703	0.043656	22.906393
276	0.043654	22.907389
3785	0.043652	22.908584
4567	0.043652	22.908584
4790	0.043650	22.909679
7704	0.043649	22.909879
2248	0.043647	22.911073
1461	0.043646	22.911571
5729	0.043646	22.911771
1411	0.043645	22.911870
681	0.043645	22.912169
9421	0.043643	22.913364
9140	0.043641	22.914061
7881	0.043640	22.914758
4493	0.043637	22.916152
4974	0.043634	22.917845
2939	0.043633	22.918642
8194	0.043631	22.919438
2969	0.043629	22.920335
8966	0.043629	22.920534
6817	0.043627	22.921430
6607	0.043626	22.921928
4353	0.043624	22.923123
4336	0.043623	22.923521
4507	0.043623	22.923920
7136	0.043620	22.925015
4187	0.043616	22.927405
7767	0.043614	22.928202
7436	0.043613	22.928899
478	0.043611	22.929994
4835	0.043610	22.930492
5856	0.043609	22.930791
4660	0.043608	22.931388
5957	0.043601	22.935172
1398	0.043599	22.936367
1490	0.043598	22.936865
9315	0.043596	22.937761
8473	0.043592	22.939753
9289	0.043592	22.940052
6975	0.043587	22.942840
7450	0.043585	22.943637
473	0.043585	22.943935
6680	0.043585	22.943935
7857	0.043582	22.945130
6278	0.043577	22.947919
5157	0.043576	22.948417
2456	0.043574	22.949213
8102	0.043574	22.949412
572	0.043572	22.950408
3331	0.043570	22.951404
4358	0.043570	22.951504
1332	0.043558	22.958076
1079	0.043557	22.958176
871	0.043554	22.959769
1454	0.043554	22.959869
9033	0.043552	22.960964
10019	0.043552	22.961163
2609	0.043551	22.961761
2109	0.043550	22.962358
3995	0.043541	22.966740
2434	0.043541	22.966939
5739	0.043540	22.967138
3771	0.043538	22.968632
8836	0.043537	22.969030
4579	0.043535	22.970125
9225	0.043535	22.970125
3184	0.043530	22.972416
4322	0.043529	22.973412
8729	0.043528	22.973710
6382	0.043522	22.976997
1491	0.043520	22.977893
5753	0.043520	22.977992
8273	0.043520	22.978192
7378	0.043519	22.978391
8154	0.043519	22.978391
9142	0.043511	22.982573
2532	0.043508	22.984067
9532	0.043508	22.984366
1011	0.043506	22.985561
9791	0.043504	22.986258
8968	0.043498	22.989544
8537	0.043497	22.989942
1753	0.043495	22.991237
197	0.043495	22.991336
3683	0.043495	22.991336
7423	0.043494	22.991934
2683	0.043489	22.994423
4528	0.043488	22.994921
5275	0.043487	22.995120
7970	0.043486	22.996017
3032	0.043483	22.997610
5363	0.043482	22.997909
8248	0.043479	22.999701
1193	0.043477	23.000498
1731	0.043477	23.000896
6385	0.043476	23.001394
6669	0.043470	23.004282
84	0.043466	23.006572
6355	0.043465	23.007170
4782	0.043460	23.009659
3857	0.043457	23.011054
3933	0.043455	23.012049
3898	0.043454	23.012746
3048	0.043451	23.014539
3376	0.043448	23.015933
8027	0.043446	23.017327
5365	0.043444	23.018124
4335	0.043443	23.018821
7823	0.043441	23.019916
9520	0.043440	23.020215
8488	0.043437	23.021609
9329	0.043434	23.023203
9249	0.043431	23.025194
4671	0.043428	23.026787
7838	0.043426	23.027684
8849	0.043424	23.028480
2097	0.043422	23.029576
123	0.043420	23.030771
8730	0.043420	23.030771
8034	0.043419	23.031368
1195	0.043418	23.032065
7640	0.043415	23.033459
95	0.043415	23.033659
8491	0.043414	23.034256
9303	0.043412	23.035152
1299	0.043412	23.035252
7759	0.043411	23.035451
380	0.043410	23.036347
1412	0.043407	23.037741
919	0.043401	23.041028
4294	0.043399	23.042123
9762	0.043399	23.042223
2968	0.043395	23.044115
5040	0.043394	23.044712
2183	0.043391	23.046505
3662	0.043387	23.048397
1231	0.043383	23.050687
870	0.043382	23.051185
2113	0.043382	23.051185
7734	0.043381	23.051783
4186	0.043377	23.053675
5213	0.043376	23.054272
6318	0.043376	23.054272
7818	0.043373	23.055567
6769	0.043372	23.056562
3044	0.043371	23.056762
5829	0.043367	23.059052
1507	0.043365	23.060048
2952	0.043365	23.060247
7370	0.043362	23.061542
7653	0.043362	23.061641
8713	0.043361	23.062438
4409	0.043354	23.065724
1248	0.043351	23.067317
1768	0.043351	23.067616
4750	0.043347	23.069906
7437	0.043346	23.070006
8712	0.043345	23.070504
3722	0.043344	23.071400
5134	0.043343	23.071898
5126	0.043342	23.072296
2231	0.043340	23.073392
232	0.043338	23.074388
4371	0.043335	23.075981
7631	0.043334	23.076578
4894	0.043333	23.077176
6933	0.043332	23.077773
7629	0.043332	23.077773
8192	0.043330	23.078470
8245	0.043330	23.078470
2387	0.043328	23.079765
2812	0.043323	23.082553
3168	0.043320	23.084047
5794	0.043316	23.085939
9598	0.043316	23.086039
10017	0.043316	23.086039
5121	0.043316	23.086138
9122	0.043315	23.086437
4877	0.043313	23.087931
3641	0.043311	23.088727
264	0.043309	23.089624
8106	0.043307	23.091117
2197	0.043306	23.091715
2279	0.043304	23.092312
5702	0.043302	23.093806
9257	0.043301	23.094105
1801	0.043301	23.094204
5581	0.043300	23.094603
2835	0.043297	23.096395
4438	0.043295	23.097291
1599	0.043294	23.097789
9507	0.043293	23.098586
9460	0.043290	23.099781
3839	0.043290	23.100279
9480	0.043290	23.100279
4349	0.043288	23.101175
4276	0.043286	23.102270
7989	0.043286	23.102370
9761	0.043280	23.105557
3811	0.043279	23.106055
6774	0.043278	23.106453
4080	0.043274	23.108445
6166	0.043273	23.108942
4233	0.043272	23.109440
1098	0.043272	23.109540
7303	0.043271	23.110237
3940	0.043270	23.110834
8854	0.043268	23.111532
2723	0.043268	23.111830
6505	0.043266	23.112627
4631	0.043266	23.113025
8236	0.043263	23.114220
8043	0.043262	23.114818
6630	0.043261	23.115515
2297	0.043258	23.116909
7383	0.043256	23.118004
5220	0.043254	23.119000
8697	0.043251	23.120594
8036	0.043248	23.122685
345	0.043247	23.122884
2565	0.043247	23.122884
8477	0.043244	23.124776
141	0.043243	23.125075
5567	0.043241	23.126270
3155	0.043238	23.127664
4976	0.043238	23.127763
4240	0.043237	23.128162
