Nodo	Centralità	Distanza Media
4282	0.052021	19.223113
2835	0.052009	19.227420
2931	0.052008	19.227659
8001	0.052007	19.228018
4274	0.051999	19.231248
3227	0.051998	19.231367
1827	0.051998	19.231607
8328	0.051995	19.232564
2492	0.051994	19.233162
3055	0.051993	19.233521
882	0.051989	19.234837
6689	0.051987	19.235554
6456	0.051979	19.238665
4179	0.051970	19.241775
7696	0.051949	19.249671
4602	0.051947	19.250508
7922	0.051940	19.253021
4758	0.051935	19.254815
4589	0.051931	19.256370
6865	0.051927	19.257686
7178	0.051924	19.259002
8021	0.051921	19.260199
2030	0.051919	19.260916
1170	0.051912	19.263429
5806	0.051907	19.265223
4763	0.051902	19.266898
5238	0.051900	19.267855
7861	0.051898	19.268692
3916	0.051893	19.270248
4726	0.051893	19.270607
2858	0.051888	19.272281
8089	0.051884	19.273597
6118	0.051884	19.273717
4448	0.051884	19.273837
7069	0.051883	19.274315
7204	0.051878	19.275870
91	0.051872	19.278263
1813	0.051870	19.278861
6646	0.051869	19.279220
6120	0.051867	19.279938
4941	0.051862	19.282091
1928	0.051861	19.282211
7000	0.051858	19.283407
7434	0.051851	19.286159
705	0.051842	19.289508
3292	0.051836	19.291781
7864	0.051833	19.292738
7514	0.051823	19.296447
1934	0.051820	19.297643
4043	0.051818	19.298361
2491	0.051809	19.301591
466	0.051805	19.303027
2545	0.051805	19.303146
7776	0.051803	19.303864
3566	0.051796	19.306376
7366	0.051795	19.306975
3007	0.051794	19.307214
1575	0.051791	19.308290
2744	0.051786	19.310205
2515	0.051784	19.310803
5629	0.051778	19.313076
319	0.051775	19.314511
1566	0.051774	19.314631
2057	0.051769	19.316425
8186	0.051755	19.321928
2691	0.051754	19.322168
1498	0.051753	19.322407
2519	0.051742	19.326474
1155	0.051728	19.331978
6895	0.051724	19.333413
3709	0.051719	19.335327
5989	0.051718	19.335447
3912	0.051716	19.336524
7557	0.051715	19.336882
4784	0.051708	19.339275
308	0.051704	19.340950
6379	0.051703	19.341070
4110	0.051703	19.341309
1248	0.051701	19.342027
3056	0.051690	19.345974
2528	0.051689	19.346453
3618	0.051686	19.347769
7619	0.051685	19.347889
2500	0.051676	19.351238
7769	0.051674	19.351956
307	0.051673	19.352554
3627	0.051670	19.353631
8255	0.051667	19.354827
2657	0.051662	19.356502
3114	0.051659	19.357579
7028	0.051657	19.358536
7121	0.051654	19.359493
7827	0.051651	19.360689
1391	0.051643	19.363799
3861	0.051641	19.364278
74	0.051638	19.365714
2593	0.051625	19.370379
2128	0.051622	19.371456
5643	0.051621	19.371815
7136	0.051620	19.372413
8034	0.051616	19.373849
3412	0.051616	19.373968
3863	0.051605	19.378036
8254	0.051604	19.378514
7665	0.051597	19.380907
3163	0.051596	19.381266
1963	0.051596	19.381385
6110	0.051594	19.382223
4627	0.051593	19.382462
2078	0.051592	19.382701
2224	0.051586	19.384974
1175	0.051583	19.386410
2334	0.051582	19.386529
264	0.051581	19.386888
4294	0.051580	19.387247
6169	0.051576	19.388683
3164	0.051572	19.390358
4439	0.051571	19.390597
281	0.051569	19.391674
2932	0.051563	19.393588
5732	0.051561	19.394664
2768	0.051558	19.395741
4760	0.051555	19.396937
3607	0.051552	19.397775
3565	0.051550	19.398732
557	0.051548	19.399450
4885	0.051546	19.400167
8249	0.051544	19.400766
2333	0.051541	19.401842
7728	0.051541	19.402082
2709	0.051536	19.403876
7147	0.051535	19.404115
1687	0.051535	19.404235
4159	0.051534	19.404594
6291	0.051534	19.404713
5339	0.051532	19.405312
2732	0.051526	19.407704
7032	0.051519	19.410336
1324	0.051512	19.412848
1504	0.051510	19.413805
1336	0.051508	19.414404
5125	0.051505	19.415600
7841	0.051502	19.416796
3883	0.051501	19.416916
2989	0.051498	19.418112
8280	0.051497	19.418710
4263	0.051494	19.419787
3490	0.051493	19.420146
3706	0.051491	19.420864
3077	0.051489	19.421462
8044	0.051487	19.422539
5304	0.051486	19.422897
2731	0.051484	19.423376
2965	0.051480	19.424931
4504	0.051480	19.425170
7070	0.051479	19.425410
4200	0.051476	19.426606
6597	0.051466	19.430434
3165	0.051463	19.431272
2973	0.051461	19.432109
2535	0.051455	19.434382
6273	0.051446	19.437732
7614	0.051443	19.438808
2793	0.051436	19.441680
63	0.051433	19.442756
2514	0.051430	19.443833
5390	0.051424	19.446345
6679	0.051422	19.447063
5705	0.051421	19.447422
6446	0.051418	19.448379
7562	0.051418	19.448618
8298	0.051418	19.448618
4990	0.051417	19.448858
6524	0.051416	19.449336
7048	0.051416	19.449336
1401	0.051407	19.452566
4090	0.051404	19.453762
4793	0.051392	19.458189
1322	0.051392	19.458308
3159	0.051389	19.459385
4759	0.051388	19.459624
6682	0.051388	19.459744
5572	0.051387	19.460342
6638	0.051383	19.461778
5969	0.051377	19.464051
5551	0.051372	19.465845
3705	0.051371	19.466204
1850	0.051370	19.466563
8264	0.051364	19.469075
296	0.051359	19.470870
4691	0.051357	19.471468
6219	0.051357	19.471588
5331	0.051356	19.472066
1895	0.051352	19.473502
1041	0.051350	19.474100
3471	0.051350	19.474339
1110	0.051347	19.475176
5840	0.051346	19.475535
8024	0.051343	19.476732
4464	0.051342	19.477091
441	0.051341	19.477689
5356	0.051336	19.479603
4141	0.051328	19.482354
7402	0.051326	19.483431
3034	0.051323	19.484388
6882	0.051316	19.487259
1009	0.051305	19.491446
6543	0.051303	19.492045
5215	0.051294	19.495275
5297	0.051277	19.502094
6527	0.051263	19.507238
5632	0.051260	19.508554
6078	0.051257	19.509391
7245	0.051257	19.509391
5286	0.051256	19.509870
6927	0.051250	19.512382
1506	0.051246	19.513578
2757	0.051245	19.513937
3084	0.051245	19.513937
5377	0.051244	19.514296
1653	0.051237	19.517167
7214	0.051235	19.518005
3103	0.051231	19.519560
6111	0.051229	19.520278
4231	0.051228	19.520517
2645	0.051227	19.521115
1961	0.051225	19.521593
5386	0.051225	19.521833
1644	0.051224	19.522072
7955	0.051224	19.522072
7260	0.051224	19.522192
4841	0.051221	19.523388
5982	0.051219	19.524106
6455	0.051216	19.525182
6933	0.051216	19.525302
1931	0.051215	19.525541
3106	0.051214	19.526020
3075	0.051212	19.526738
3917	0.051206	19.528771
1770	0.051205	19.529370
3718	0.051201	19.530685
6170	0.051193	19.533916
5414	0.051191	19.534873
6792	0.051187	19.536308
2424	0.051179	19.539179
7964	0.051179	19.539299
572	0.051179	19.539419
7495	0.051177	19.539897
532	0.051174	19.541213
7328	0.051174	19.541333
3287	0.051173	19.541572
8299	0.051172	19.541811
4604	0.051170	19.542529
143	0.051169	19.543008
5867	0.051166	19.544204
4861	0.051157	19.547673
2942	0.051157	19.547793
6875	0.051155	19.548271
2604	0.051149	19.550664
3225	0.051139	19.554373
5920	0.051136	19.555688
5330	0.051135	19.555928
8297	0.051129	19.558320
5550	0.051127	19.559038
3708	0.051125	19.559756
3472	0.051123	19.560713
5341	0.051121	19.561550
6335	0.051117	19.563106
1084	0.051112	19.565020
7998	0.051102	19.568609
5627	0.051100	19.569566
1503	0.051099	19.569685
5465	0.051093	19.572198
2397	0.051087	19.574351
3957	0.051085	19.575188
5605	0.051079	19.577581
3838	0.051076	19.578658
2859	0.051074	19.579615
7251	0.051074	19.579615
7410	0.051067	19.582127
5874	0.051063	19.583802
2834	0.051059	19.584998
5978	0.051059	19.584998
3296	0.051055	19.586553
4805	0.051053	19.587391
8023	0.051052	19.587869
680	0.051046	19.590262
1537	0.051036	19.593851
1129	0.051034	19.594688
1974	0.051031	19.595765
5787	0.051027	19.597320
5352	0.051024	19.598756
4408	0.051023	19.598875
3288	0.051008	19.604618
1171	0.051004	19.606293
6411	0.051002	19.607250
4761	0.050999	19.608326
7675	0.050998	19.608685
7492	0.050993	19.610480
1591	0.050991	19.611317
1393	0.050991	19.611437
7415	0.050987	19.612872
3203	0.050981	19.615026
7378	0.050980	19.615385
2373	0.050978	19.616342
5513	0.050978	19.616342
5201	0.050976	19.616940
8330	0.050975	19.617299
2794	0.050975	19.617418
2721	0.050975	19.617538
5618	0.050975	19.617538
1536	0.050971	19.619093
1040	0.050968	19.620290
1648	0.050967	19.620648
2550	0.050961	19.622682
8171	0.050940	19.630937
8003	0.050938	19.631535
2827	0.050938	19.631655
123	0.050937	19.632013
3029	0.050937	19.632253
7924	0.050932	19.634047
2301	0.050931	19.634406
6220	0.050930	19.634645
5000	0.050930	19.634765
1318	0.050927	19.635961
990	0.050923	19.637516
6042	0.050921	19.638115
3608	0.050920	19.638593
6776	0.050916	19.640029
2106	0.050914	19.641105
3507	0.050913	19.641464
1475	0.050911	19.641943
5251	0.050910	19.642421
7869	0.050910	19.642541
8167	0.050906	19.643977
4209	0.050902	19.645651
2475	0.050899	19.646728
1152	0.050899	19.646848
215	0.050897	19.647565
6523	0.050889	19.650676
8317	0.050886	19.651872
1046	0.050885	19.652231
336	0.050882	19.653188
3226	0.050880	19.654265
1221	0.050876	19.655581
2608	0.050870	19.657854
6113	0.050870	19.657854
867	0.050869	19.658452
2728	0.050868	19.658811
5755	0.050867	19.659050
4719	0.050867	19.659170
5255	0.050863	19.660605
5623	0.050859	19.662161
5452	0.050853	19.664553
2133	0.050845	19.667664
3340	0.050844	19.668022
5001	0.050841	19.669099
3202	0.050837	19.670535
4588	0.050833	19.672090
5809	0.050827	19.674483
3297	0.050825	19.675200
6112	0.050824	19.675559
8348	0.050824	19.675679
4357	0.050813	19.680105
6360	0.050813	19.680105
1189	0.050812	19.680345
1855	0.050807	19.682139
4004	0.050804	19.683455
4769	0.050803	19.684053
6253	0.050802	19.684412
4201	0.050798	19.685848
1127	0.050794	19.687403
99	0.050793	19.687762
6555	0.050787	19.690154
3019	0.050782	19.691829
8093	0.050780	19.692667
1454	0.050779	19.693145
4545	0.050774	19.695179
6178	0.050773	19.695538
5580	0.050769	19.696973
5748	0.050766	19.698289
2538	0.050763	19.699366
7920	0.050760	19.700562
4432	0.050759	19.700921
1233	0.050756	19.702237
5738	0.050755	19.702357
2997	0.050754	19.703075
8261	0.050754	19.703075
5451	0.050750	19.704390
2972	0.050747	19.705587
5438	0.050741	19.707740
4947	0.050741	19.707860
1699	0.050740	19.708458
154	0.050737	19.709654
4826	0.050735	19.710372
4252	0.050734	19.710731
4355	0.050732	19.711329
72	0.050731	19.711688
1203	0.050730	19.712286
4132	0.050728	19.712884
7797	0.050727	19.713243
2824	0.050721	19.715516
4762	0.050720	19.716114
4706	0.050719	19.716473
2554	0.050719	19.716593
4931	0.050718	19.716952
3752	0.050715	19.717909
5706	0.050714	19.718507
1840	0.050709	19.720182
4806	0.050709	19.720182
8049	0.050707	19.721259
3081	0.050705	19.721737
2181	0.050705	19.721857
7772	0.050704	19.722216
5816	0.050703	19.722694
3228	0.050702	19.723173
5814	0.050699	19.724130
1530	0.050697	19.725087
5887	0.050696	19.725565
2578	0.050693	19.726522
6123	0.050693	19.726642
2262	0.050691	19.727240
7193	0.050691	19.727360
1611	0.050690	19.727599
303	0.050685	19.729752
1709	0.050681	19.731427
3359	0.050676	19.733341
4081	0.050673	19.734418
3692	0.050672	19.734897
7595	0.050669	19.736093
7109	0.050666	19.737289
6833	0.050662	19.738725
3980	0.050662	19.738844
7671	0.050662	19.738844
7793	0.050658	19.740160
1394	0.050658	19.740280
1384	0.050655	19.741476
3348	0.050654	19.741835
7365	0.050652	19.742553
8263	0.050652	19.742553
5271	0.050650	19.743510
772	0.050645	19.745304
2350	0.050644	19.745783
8030	0.050640	19.747338
1738	0.050639	19.747697
4019	0.050637	19.748295
1737	0.050635	19.749372
5287	0.050628	19.752004
4275	0.050627	19.752123
7363	0.050624	19.753320
239	0.050623	19.753798
4777	0.050617	19.756311
7080	0.050616	19.756669
5056	0.050616	19.756789
7335	0.050612	19.758225
7209	0.050609	19.759182
2162	0.050608	19.759780
973	0.050605	19.760857
2620	0.050600	19.762890
1388	0.050596	19.764326
3074	0.050596	19.764446
6039	0.050595	19.764685
6023	0.050595	19.764924
1558	0.050590	19.766719
7985	0.050589	19.767197
5113	0.050588	19.767556
5839	0.050587	19.767795
6708	0.050587	19.767915
7983	0.050586	19.768274
2370	0.050585	19.768513
8212	0.050582	19.769829
2621	0.050582	19.770068
3498	0.050579	19.770906
6099	0.050578	19.771623
2611	0.050571	19.774255
4686	0.050565	19.776648
2014	0.050561	19.778203
2051	0.050561	19.778203
5883	0.050555	19.780476
1728	0.050554	19.780715
4804	0.050551	19.782031
3586	0.050548	19.783228
6884	0.050546	19.783826
220	0.050544	19.784783
8329	0.050539	19.786577
6230	0.050539	19.786697
640	0.050537	19.787654
7472	0.050536	19.787774
1936	0.050536	19.788013
6414	0.050534	19.788731
8245	0.050533	19.788970
2439	0.050523	19.792798
6387	0.050519	19.794473
1505	0.050516	19.795550
3149	0.050516	19.795789
3487	0.050512	19.797105
5929	0.050510	19.797942
2058	0.050506	19.799737
3707	0.050503	19.800933
7045	0.050494	19.804163
7014	0.050494	19.804402
2769	0.050487	19.807274
4229	0.050486	19.807513
2461	0.050485	19.807872
8301	0.050482	19.808948
4283	0.050480	19.809786
3112	0.050478	19.810623
7002	0.050476	19.811580
1411	0.050475	19.811700
2963	0.050472	19.813136
7433	0.050469	19.814332
3687	0.050468	19.814571
8133	0.050465	19.815528
7664	0.050465	19.815767
962	0.050465	19.815887
1116	0.050463	19.816485
1531	0.050462	19.817083
1076	0.050461	19.817203
2537	0.050458	19.818639
536	0.050457	19.818878
1916	0.050457	19.818997
5902	0.050457	19.818997
6041	0.050456	19.819356
8101	0.050452	19.820912
7347	0.050448	19.822347
6098	0.050448	19.822467
3592	0.050444	19.823783
7044	0.050444	19.823783
6250	0.050441	19.825338
8078	0.050440	19.825458
3907	0.050440	19.825697
4447	0.050438	19.826175
6747	0.050437	19.826774
7713	0.050433	19.828209
2443	0.050433	19.828448
1042	0.050432	19.828568
7250	0.050430	19.829645
7108	0.050426	19.830961
5097	0.050420	19.833234
1072	0.050420	19.833353
1493	0.050416	19.834789
3426	0.050409	19.837540
5758	0.050409	19.837540
5613	0.050405	19.839454
776	0.050402	19.840412
7686	0.050402	19.840651
6327	0.050401	19.840770
7729	0.050401	19.841010
5447	0.050399	19.841488
5790	0.050399	19.841608
2417	0.050398	19.842206
4017	0.050394	19.843642
2142	0.050392	19.844240
75	0.050389	19.845436
3563	0.050388	19.845915
7430	0.050387	19.846273
1552	0.050386	19.846872
5387	0.050385	19.847350
5189	0.050383	19.847948
3295	0.050382	19.848307
6378	0.050377	19.850341
6060	0.050372	19.852375
3596	0.050367	19.854169
8246	0.050367	19.854408
6115	0.050365	19.854887
6815	0.050362	19.856203
1030	0.050362	19.856323
7954	0.050356	19.858715
1187	0.050352	19.860151
6605	0.050348	19.861586
7564	0.050345	19.862902
591	0.050343	19.863859
1455	0.050342	19.864099
6179	0.050339	19.865175
2725	0.050337	19.866132
3167	0.050335	19.866970
8112	0.050332	19.868046
6721	0.050328	19.869482
5768	0.050328	19.869721
7088	0.050326	19.870439
3840	0.050325	19.870798
4730	0.050323	19.871755
8309	0.050321	19.872473
7171	0.050318	19.873789
4896	0.050316	19.874507
792	0.050311	19.876421
7030	0.050311	19.876540
6119	0.050308	19.877378
8094	0.050308	19.877378
2695	0.050298	19.881445
6678	0.050294	19.883120
1554	0.050290	19.884795
2025	0.050288	19.885632
8326	0.050287	19.885752
3762	0.050283	19.887427
6796	0.050282	19.887666
1917	0.050282	19.887786
4997	0.050281	19.888384
8105	0.050279	19.888982
1524	0.050278	19.889460
4687	0.050277	19.889819
5909	0.050275	19.890657
206	0.050273	19.891375
952	0.050272	19.891733
1574	0.050271	19.892332
3425	0.050269	19.893169
5767	0.050263	19.895442
1015	0.050262	19.895562
2529	0.050261	19.896040
1973	0.050260	19.896638
2383	0.050257	19.897835
6777	0.050256	19.898074
5901	0.050254	19.898792
1179	0.050253	19.899270
4280	0.050252	19.899629
7079	0.050243	19.903098
1645	0.050237	19.905730
2353	0.050236	19.905850
7381	0.050236	19.905970
6660	0.050233	19.907405
5453	0.050232	19.907525
5413	0.050228	19.909080
4929	0.050227	19.909559
1515	0.050227	19.909798
4884	0.050224	19.910875
4135	0.050223	19.911233
7279	0.050222	19.911473
6949	0.050218	19.913267
6508	0.050216	19.913985
8347	0.050214	19.914942
1297	0.050203	19.919009
1878	0.050203	19.919129
4698	0.050202	19.919368
3751	0.050201	19.919727
6344	0.050199	19.920684
7349	0.050198	19.921163
4612	0.050198	19.921282
1484	0.050195	19.922120
6160	0.050195	19.922120
3757	0.050195	19.922240
1135	0.050194	19.922718
3037	0.050190	19.924273
4020	0.050188	19.925111
5157	0.050187	19.925470
1700	0.050186	19.925948
3162	0.050185	19.926187
7021	0.050185	19.926307
6016	0.050184	19.926786
664	0.050183	19.927264
2752	0.050181	19.927862
4717	0.050175	19.930255
3882	0.050170	19.932169
5384	0.050168	19.933126
56	0.050167	19.933365
6482	0.050166	19.933963
2637	0.050164	19.934801
881	0.050155	19.938031
3927	0.050155	19.938031
2746	0.050154	19.938629
5807	0.050152	19.939227
6735	0.050148	19.940782
499	0.050148	19.941141
8159	0.050146	19.941739
6765	0.050140	19.944012
2497	0.050138	19.944969
5812	0.050137	19.945448
5136	0.050136	19.945927
5158	0.050134	19.946644
2886	0.050133	19.946884
233	0.050133	19.947003
7064	0.050132	19.947482
5900	0.050130	19.948200
1627	0.050127	19.949276
7132	0.050119	19.952626
7750	0.050110	19.955976
4842	0.050109	19.956334
7715	0.050108	19.956813
3186	0.050108	19.956933
2825	0.050106	19.957650
2594	0.050105	19.958009
3035	0.050102	19.959206
1005	0.050100	19.959923
5298	0.050097	19.961239
2136	0.050096	19.961718
172	0.050091	19.963632
5696	0.050091	19.963632
722	0.050087	19.965068
3065	0.050087	19.965426
3691	0.050086	19.965666
7015	0.050084	19.966623
2313	0.050081	19.967699
