Nodo	Centralità	Distanza Media
10246	0.047275	21.152697
7625	0.047273	21.153878
4852	0.047271	21.154596
7735	0.047269	21.155366
9535	0.047267	21.156598
3227	0.047266	21.157060
15458	0.047265	21.157317
3190	0.047263	21.158343
14891	0.047260	21.159575
2653	0.047258	21.160653
5873	0.047255	21.161628
11321	0.047253	21.162603
1923	0.047245	21.166299
10074	0.047242	21.167479
1191	0.047242	21.167633
666	0.047240	21.168660
13120	0.047238	21.169481
6035	0.047235	21.170764
2566	0.047234	21.171329
15622	0.047232	21.172099
11925	0.047232	21.172253
11042	0.047228	21.173947
7945	0.047226	21.174665
5601	0.047226	21.174819
682	0.047223	21.176051
14408	0.047223	21.176102
4094	0.047221	21.177231
19209	0.047217	21.178925
13910	0.047212	21.180876
2021	0.047205	21.184161
92	0.047199	21.186932
15456	0.047196	21.188061
6830	0.047196	21.188421
13479	0.047195	21.188472
15137	0.047193	21.189601
8395	0.047182	21.194631
9275	0.047180	21.195452
16273	0.047179	21.195914
17914	0.047178	21.196274
904	0.047178	21.196530
13672	0.047177	21.196787
11035	0.047177	21.196992
3671	0.047176	21.197403
19458	0.047175	21.197506
17780	0.047175	21.197813
814	0.047174	21.198173
9396	0.047173	21.198378
11016	0.047172	21.199097
16946	0.047172	21.199148
660	0.047170	21.199867
1517	0.047170	21.199969
12771	0.047165	21.202125
7161	0.047163	21.202844
18368	0.047163	21.202844
3521	0.047163	21.203254
9209	0.047161	21.203819
10436	0.047161	21.204127
14536	0.047160	21.204229
611	0.047159	21.204640
13908	0.047158	21.205410
12801	0.047157	21.205666
16727	0.047157	21.205666
6874	0.047149	21.209259
14681	0.047146	21.210748
11857	0.047143	21.211980
18821	0.047141	21.213109
16472	0.047140	21.213365
7543	0.047136	21.215419
10397	0.047135	21.215573
9476	0.047130	21.217882
15601	0.047123	21.221116
4771	0.047122	21.221629
18838	0.047122	21.221732
18198	0.047118	21.223169
14741	0.047117	21.223631
18271	0.047115	21.224811
13170	0.047114	21.225325
4723	0.047113	21.225479
765	0.047112	21.225992
5842	0.047112	21.226146
14365	0.047107	21.228096
10113	0.047104	21.229585
9283	0.047100	21.231330
19159	0.047099	21.231689
2636	0.047099	21.232048
19473	0.047099	21.232048
14022	0.047097	21.232562
2764	0.047095	21.233640
13351	0.047092	21.235077
13803	0.047090	21.235949
2995	0.047089	21.236257
3418	0.047089	21.236411
8205	0.047084	21.238413
17962	0.047082	21.239696
3377	0.047081	21.240055
5672	0.047080	21.240261
16125	0.047077	21.241647
10684	0.047076	21.242109
12427	0.047074	21.243032
5021	0.047071	21.244418
8650	0.047068	21.245650
19083	0.047061	21.248884
6459	0.047060	21.249602
7986	0.047060	21.249602
10421	0.047056	21.251296
8606	0.047054	21.252066
2103	0.047054	21.252323
17250	0.047053	21.252836
9277	0.047052	21.252938
4644	0.047050	21.253862
1789	0.047049	21.254530
14581	0.047048	21.255094
12592	0.047046	21.256018
19438	0.047044	21.256891
12295	0.047041	21.257917
9840	0.047039	21.258841
7689	0.047039	21.259149
13403	0.047039	21.259149
9282	0.047030	21.263152
18529	0.047028	21.263768
9613	0.047028	21.264025
12094	0.047027	21.264333
3019	0.047026	21.264692
17177	0.047024	21.265616
7456	0.047023	21.266283
5631	0.047022	21.266437
1790	0.047019	21.267875
2219	0.047018	21.268336
14163	0.047018	21.268593
14245	0.047018	21.268593
12754	0.047017	21.268901
15751	0.047014	21.270133
2432	0.047013	21.270852
8585	0.047012	21.271108
9512	0.047011	21.271621
10010	0.047010	21.272083
12947	0.047007	21.273264
14340	0.047004	21.274804
16898	0.047003	21.275214
2113	0.047003	21.275420
2049	0.047001	21.276138
9801	0.047000	21.276651
8307	0.046993	21.279628
15636	0.046993	21.279988
6710	0.046990	21.281117
243	0.046990	21.281220
18415	0.046988	21.281887
16108	0.046987	21.282297
5323	0.046987	21.282349
6627	0.046986	21.282913
6986	0.046983	21.284402
17996	0.046980	21.285685
1545	0.046979	21.286044
2609	0.046977	21.286968
15386	0.046977	21.287071
11339	0.046975	21.287892
5716	0.046971	21.289945
16804	0.046968	21.291177
8449	0.046967	21.291434
3961	0.046960	21.294924
7286	0.046959	21.294975
12774	0.046959	21.295232
4449	0.046957	21.296104
8225	0.046956	21.296618
12683	0.046956	21.296669
7813	0.046952	21.298209
9129	0.046949	21.299492
18846	0.046948	21.299954
13473	0.046944	21.301956
219	0.046943	21.302571
12848	0.046942	21.302931
8914	0.046941	21.303290
4166	0.046941	21.303393
18803	0.046937	21.304933
810	0.046936	21.305497
15081	0.046935	21.305856
8961	0.046934	21.306575
6196	0.046931	21.307704
16008	0.046930	21.308217
11293	0.046928	21.309141
9404	0.046928	21.309244
5899	0.046927	21.309603
19210	0.046926	21.310168
7691	0.046925	21.310424
304	0.046925	21.310630
14514	0.046924	21.311246
16037	0.046923	21.311400
15183	0.046923	21.311656
11343	0.046920	21.312888
2383	0.046919	21.313196
14182	0.046915	21.314941
13542	0.046913	21.316224
4527	0.046911	21.316994
5370	0.046907	21.318739
13187	0.046905	21.319612
1174	0.046903	21.320485
18636	0.046902	21.320895
15523	0.046899	21.322538
17266	0.046898	21.322897
12818	0.046896	21.323821
6410	0.046893	21.325001
10772	0.046893	21.325207
15152	0.046891	21.325976
2155	0.046888	21.327414
17587	0.046887	21.327876
9692	0.046887	21.328081
14012	0.046886	21.328132
7796	0.046886	21.328543
5484	0.046885	21.328645
15387	0.046883	21.329621
17739	0.046883	21.329621
13593	0.046882	21.330185
6502	0.046880	21.331263
17693	0.046879	21.331520
19021	0.046878	21.331879
8005	0.046876	21.332803
7101	0.046871	21.335164
17960	0.046863	21.338911
11376	0.046859	21.340451
13528	0.046857	21.341477
18128	0.046856	21.342144
2190	0.046855	21.342401
6643	0.046854	21.342760
16317	0.046854	21.343120
2477	0.046851	21.344198
8039	0.046850	21.344762
18228	0.046850	21.344813
2330	0.046848	21.345429
18597	0.046847	21.345891
12743	0.046844	21.347328
14614	0.046844	21.347328
7179	0.046842	21.348201
6909	0.046841	21.348920
7987	0.046839	21.349792
10056	0.046839	21.349895
13687	0.046837	21.350716
1289	0.046836	21.351024
14289	0.046834	21.352051
4106	0.046834	21.352153
13805	0.046829	21.354360
8796	0.046827	21.355079
7176	0.046824	21.356413
15518	0.046818	21.359082
10133	0.046818	21.359236
303	0.046815	21.360673
537	0.046815	21.360673
18202	0.046813	21.361700
13055	0.046812	21.361905
15568	0.046807	21.364164
16645	0.046807	21.364215
10584	0.046805	21.365036
17343	0.046804	21.365755
2272	0.046804	21.365857
16202	0.046804	21.365857
5516	0.046803	21.366114
5053	0.046803	21.366165
11255	0.046799	21.367962
7443	0.046798	21.368578
796	0.046796	21.369194
17781	0.046796	21.369194
5876	0.046795	21.369861
5522	0.046793	21.370579
10445	0.046792	21.370990
11027	0.046791	21.371760
1464	0.046790	21.371863
13159	0.046790	21.371914
8433	0.046784	21.374634
10132	0.046784	21.374737
13389	0.046784	21.375045
2489	0.046782	21.375558
10363	0.046782	21.375969
1548	0.046779	21.377201
9454	0.046778	21.377663
18136	0.046769	21.381769
9621	0.046764	21.383873
16627	0.046764	21.384130
4860	0.046763	21.384489
14047	0.046759	21.386080
11823	0.046757	21.387004
658	0.046756	21.387774
15422	0.046756	21.387774
17520	0.046754	21.388698
17961	0.046752	21.389262
11496	0.046751	21.390135
11720	0.046750	21.390443
16117	0.046748	21.391264
7592	0.046744	21.393317
16575	0.046743	21.393523
10374	0.046741	21.394498
9320	0.046741	21.394600
17894	0.046741	21.394600
17055	0.046740	21.395165
9765	0.046739	21.395473
5113	0.046737	21.396294
18074	0.046731	21.398912
19360	0.046731	21.399066
16194	0.046727	21.400811
6450	0.046727	21.400965
10248	0.046726	21.401581
14717	0.046723	21.402813
19474	0.046722	21.403121
10219	0.046721	21.403429
15621	0.046719	21.404763
10921	0.046716	21.405790
5518	0.046715	21.406200
6411	0.046715	21.406252
8760	0.046713	21.407227
7238	0.046710	21.408510
15452	0.046710	21.408510
14790	0.046710	21.408921
15575	0.046709	21.408972
7624	0.046707	21.409896
17738	0.046705	21.411179
7972	0.046701	21.412821
3862	0.046701	21.413027
18188	0.046696	21.414977
14325	0.046696	21.415336
15558	0.046687	21.419135
15753	0.046685	21.420315
6198	0.046685	21.420366
9067	0.046684	21.420777
18913	0.046684	21.420777
708	0.046681	21.421906
13390	0.046681	21.422060
9060	0.046679	21.423138
16702	0.046672	21.425910
1571	0.046668	21.427758
11602	0.046666	21.428784
1563	0.046666	21.429041
12510	0.046665	21.429349
1026	0.046664	21.429657
9330	0.046662	21.430786
14512	0.046660	21.431607
14485	0.046657	21.433198
1641	0.046654	21.434533
4844	0.046652	21.435251
17011	0.046646	21.438023
13437	0.046644	21.438947
13584	0.046643	21.439255
17225	0.046641	21.440179
6999	0.046640	21.440846
6773	0.046640	21.440897
4440	0.046635	21.443258
15	0.046634	21.443412
515	0.046633	21.443874
2469	0.046633	21.443874
13005	0.046633	21.444028
8192	0.046632	21.444336
449	0.046632	21.444387
19439	0.046632	21.444644
14890	0.046631	21.444798
9510	0.046630	21.445209
604	0.046627	21.446697
4388	0.046626	21.447056
16469	0.046624	21.447980
1078	0.046624	21.448186
10678	0.046622	21.449007
18961	0.046619	21.450341
1636	0.046617	21.451522
5655	0.046615	21.452292
19333	0.046614	21.452754
1785	0.046611	21.453934
13315	0.046610	21.454499
2704	0.046609	21.454858
4417	0.046608	21.455423
17913	0.046607	21.456039
19084	0.046607	21.456039
14513	0.046607	21.456141
12406	0.046602	21.458194
19205	0.046601	21.458913
3739	0.046600	21.459016
8360	0.046600	21.459272
11120	0.046600	21.459426
18270	0.046599	21.459631
1574	0.046596	21.461120
6575	0.046595	21.461633
4700	0.046594	21.462095
8766	0.046593	21.462608
14720	0.046592	21.462711
5206	0.046592	21.462916
3110	0.046588	21.464559
5606	0.046587	21.465123
7244	0.046586	21.465534
10365	0.046580	21.468254
2273	0.046580	21.468511
683	0.046580	21.468562
17521	0.046579	21.469076
16643	0.046575	21.470872
11350	0.046574	21.471180
302	0.046572	21.472207
8212	0.046572	21.472207
1277	0.046567	21.474619
7216	0.046564	21.475645
15758	0.046562	21.476826
14463	0.046561	21.477391
16234	0.046560	21.477647
1497	0.046558	21.478366
3654	0.046558	21.478417
14258	0.046558	21.478468
11041	0.046558	21.478776
1609	0.046556	21.479495
18131	0.046555	21.479854
14712	0.046553	21.481086
11079	0.046549	21.482883
13175	0.046545	21.484371
14747	0.046544	21.484987
9902	0.046543	21.485346
12526	0.046543	21.485398
3096	0.046540	21.486835
183	0.046540	21.487040
15936	0.046535	21.489298
12395	0.046532	21.490479
16265	0.046530	21.491659
15017	0.046528	21.492635
16058	0.046527	21.492943
2490	0.046523	21.494636
9607	0.046523	21.494636
11585	0.046523	21.494842
16548	0.046522	21.495098
1096	0.046522	21.495355
9295	0.046522	21.495355
9581	0.046521	21.495612
1135	0.046518	21.497049
9435	0.046518	21.497203
349	0.046517	21.497716
3910	0.046516	21.497973
4288	0.046514	21.498794
2537	0.046508	21.501463
9864	0.046508	21.501719
1065	0.046506	21.502489
11440	0.046503	21.503875
4835	0.046503	21.504029
10864	0.046503	21.504080
16829	0.046499	21.505877
14354	0.046498	21.506493
5622	0.046497	21.506647
3123	0.046497	21.506955
7687	0.046494	21.508238
11005	0.046493	21.508443
12100	0.046492	21.509008
1190	0.046491	21.509316
17082	0.046491	21.509316
16139	0.046487	21.511215
2233	0.046483	21.513319
7107	0.046481	21.514089
10383	0.046480	21.514808
7973	0.046479	21.514910
17602	0.046478	21.515372
17310	0.046477	21.515988
10112	0.046477	21.516194
5149	0.046475	21.516912
10499	0.046471	21.518760
13229	0.046471	21.518811
11093	0.046470	21.519119
14644	0.046470	21.519427
2371	0.046467	21.520454
8126	0.046467	21.520608
9648	0.046465	21.521480
10861	0.046465	21.521583
1599	0.046463	21.522609
6864	0.046462	21.522917
10701	0.046461	21.523585
1640	0.046460	21.524047
13971	0.046459	21.524560
17717	0.046458	21.524817
19040	0.046457	21.525381
6829	0.046456	21.525946
7851	0.046453	21.527332
12393	0.046452	21.527537
12770	0.046452	21.527742
17054	0.046451	21.528204
17915	0.046451	21.528204
11004	0.046448	21.529436
2710	0.046446	21.530154
6947	0.046444	21.531130
14464	0.046444	21.531130
11078	0.046443	21.531694
7765	0.046439	21.533696
10533	0.046437	21.534363
15280	0.046437	21.534363
16987	0.046437	21.534671
18990	0.046431	21.537289
12296	0.046430	21.537956
447	0.046428	21.538829
26	0.046427	21.539188
4725	0.046427	21.539188
16677	0.046427	21.539342
7412	0.046426	21.539445
14088	0.046422	21.541652
8105	0.046421	21.542011
9532	0.046421	21.542011
16166	0.046420	21.542319
4619	0.046417	21.543756
8723	0.046415	21.544885
10546	0.046415	21.544885
11625	0.046413	21.545758
8626	0.046411	21.546630
9907	0.046409	21.547349
2919	0.046409	21.547760
4222	0.046408	21.547914
6017	0.046408	21.548016
3669	0.046407	21.548376
18089	0.046407	21.548683
14707	0.046404	21.550069
14193	0.046402	21.550634
16377	0.046401	21.551198
897	0.046401	21.551301
6799	0.046401	21.551404
8729	0.046400	21.551763
359	0.046398	21.552430
11439	0.046398	21.552687
9645	0.046397	21.553303
14164	0.046396	21.553611
19368	0.046395	21.554021
7793	0.046395	21.554175
17342	0.046393	21.555048
12684	0.046392	21.555664
12760	0.046390	21.556434
3216	0.046389	21.556998
1169	0.046386	21.558179
5476	0.046383	21.559565
9289	0.046379	21.561259
12752	0.046379	21.561310
7791	0.046379	21.561464
5598	0.046378	21.562080
10147	0.046377	21.562234
13601	0.046376	21.562747
8418	0.046375	21.563363
15423	0.046372	21.564595
11126	0.046372	21.564646
7855	0.046372	21.564749
14027	0.046369	21.565929
2815	0.046369	21.566083
2274	0.046362	21.569163
19201	0.046361	21.569933
11388	0.046360	21.570138
18824	0.046358	21.571062
417	0.046358	21.571165
15767	0.046358	21.571421
849	0.046356	21.571986
8893	0.046349	21.575322
4747	0.046349	21.575476
2345	0.046341	21.579326
12078	0.046340	21.579428
11519	0.046340	21.579582
1030	0.046340	21.579634
18578	0.046339	21.579993
12133	0.046338	21.580506
4514	0.046338	21.580763
10057	0.046337	21.581225
13314	0.046335	21.582097
8586	0.046333	21.582662
14642	0.046333	21.582867
17281	0.046332	21.583534
14060	0.046331	21.583842
9274	0.046330	21.584458
9392	0.046329	21.584869
14623	0.046326	21.586357
9989	0.046323	21.587435
7704	0.046321	21.588616
13430	0.046319	21.589437
7600	0.046317	21.590310
7211	0.046316	21.590669
11954	0.046312	21.592671
18586	0.046312	21.592671
3893	0.046309	21.594262
