Nodo	Centralità	Distanza Media
1626	0.037107	26.948791
7732	0.037104	26.951150
9711	0.037104	26.951543
3480	0.037102	26.952526
7036	0.037097	26.956654
6953	0.037096	26.956949
8507	0.037095	26.957539
7802	0.037093	26.959210
755	0.037091	26.961077
3949	0.037090	26.961569
4952	0.037087	26.963731
3768	0.037083	26.966581
5592	0.037083	26.966581
6492	0.037083	26.966778
2263	0.037081	26.967761
8011	0.037075	26.972381
6379	0.037064	26.980440
9068	0.037063	26.980735
2695	0.037060	26.983586
10118	0.037052	26.988893
9069	0.037047	26.992628
370	0.037047	26.993021
9057	0.037040	26.997543
7828	0.037034	27.002261
8596	0.037033	27.002752
6731	0.037033	27.002949
4828	0.037032	27.003342
4512	0.037028	27.006782
8628	0.037024	27.009632
3134	0.037015	27.016218
4829	0.037015	27.016414
9055	0.037012	27.017987
5659	0.037007	27.021722
6444	0.037006	27.023000
2890	0.037001	27.026047
3689	0.037000	27.027030
1497	0.036996	27.029782
7126	0.036993	27.032436
5112	0.036989	27.034795
362	0.036980	27.041970
9287	0.036979	27.042068
5186	0.036977	27.043641
728	0.036977	27.043739
1013	0.036977	27.043739
1262	0.036976	27.044329
10045	0.036976	27.044624
567	0.036970	27.048948
5687	0.036968	27.050521
459	0.036967	27.051406
5777	0.036966	27.052094
8578	0.036959	27.057008
2299	0.036956	27.059564
7123	0.036952	27.062119
2287	0.036951	27.063200
4329	0.036946	27.066346
1008	0.036934	27.074995
9648	0.036927	27.080106
2272	0.036926	27.080892
1786	0.036926	27.081384
8998	0.036918	27.087183
8815	0.036913	27.090427
1982	0.036910	27.092982
6043	0.036906	27.095833
9989	0.036903	27.098191
6138	0.036898	27.102025
770	0.036891	27.107038
5195	0.036889	27.108119
5337	0.036885	27.111657
4077	0.036882	27.113132
8492	0.036882	27.113426
1664	0.036880	27.114704
3098	0.036873	27.120307
5586	0.036872	27.120503
6841	0.036863	27.127285
2202	0.036863	27.127678
9676	0.036860	27.129644
9532	0.036860	27.129742
3742	0.036857	27.132101
4623	0.036853	27.134559
2309	0.036850	27.136918
1709	0.036845	27.140653
3114	0.036840	27.144683
3955	0.036837	27.146255
8579	0.036837	27.146845
1014	0.036833	27.149695
6866	0.036833	27.149892
503	0.036832	27.150482
2999	0.036832	27.150482
5603	0.036831	27.150973
8237	0.036828	27.153135
3133	0.036820	27.159131
7445	0.036815	27.162571
6891	0.036811	27.165618
1856	0.036809	27.167191
9763	0.036807	27.169058
3572	0.036802	27.172499
719	0.036800	27.173776
7507	0.036785	27.184686
4156	0.036779	27.189601
7847	0.036778	27.190486
1469	0.036777	27.190682
1843	0.036777	27.191272
3203	0.036776	27.191862
3795	0.036775	27.192255
3310	0.036775	27.192353
7694	0.036774	27.193336
5050	0.036771	27.195203
4720	0.036768	27.197366
9078	0.036766	27.199233
1416	0.036765	27.199528
9448	0.036763	27.201396
8632	0.036759	27.203951
8532	0.036758	27.205327
8453	0.036753	27.208374
9170	0.036748	27.212109
8482	0.036746	27.213682
3830	0.036744	27.215058
7085	0.036742	27.216827
1822	0.036739	27.218990
1682	0.036735	27.221742
7887	0.036732	27.224494
9295	0.036731	27.224690
3526	0.036724	27.229801
434	0.036724	27.230489
3688	0.036723	27.231079
1498	0.036720	27.232848
6765	0.036714	27.237370
7825	0.036714	27.237468
7743	0.036713	27.238254
3652	0.036712	27.239041
905	0.036709	27.241105
9223	0.036709	27.241203
3476	0.036708	27.242186
4303	0.036705	27.244250
7540	0.036704	27.244741
6007	0.036698	27.249656
1721	0.036697	27.250049
166	0.036697	27.250541
4491	0.036696	27.251229
6442	0.036694	27.252703
4518	0.036689	27.255947
5055	0.036683	27.260271
4470	0.036682	27.261549
109	0.036676	27.265677
5990	0.036673	27.267840
8817	0.036671	27.269707
3335	0.036669	27.270985
5125	0.036666	27.272852
3359	0.036666	27.273344
5065	0.036665	27.274130
8996	0.036665	27.274327
7286	0.036663	27.275310
1010	0.036662	27.276194
5274	0.036662	27.276293
3769	0.036661	27.277275
7083	0.036656	27.280814
1829	0.036656	27.280912
